confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,175,,33A-alk,{},,,2068,2068
,,175,,33A-aro,{},,,4295,4295
,,177,,33A-amp,{},,,2795,2795
,,170,,33A-awe,{},,,5117,5117
,,170,,33A-asm,{},,,4584,4584
,,170,,33A-ath,{},,,4836,4836
,,170,,33A-ava,{},,,5001,5001
,,175,,33A-avk,{},,,5046,5046
,,170,,33A-avo,{},,,5055,5055
,,170,,33A-awa,{},,,5077,5077
,,170,,33A-awp,{},,,5197,5197
,,170,,33A-awt,{},,,5307,5307
,,170,,33A-aym,{},,,5414,5414
,,170,,33A-azi,{},,,5571,5571
,,170,,33A-aze,{},,,5534,5534
,,170,,33A-bdm,{},,,6628,6628
,,169,,33A-bfi,{},,,7046,7046
,,176,,33A-bag,{},,,5844,5844
,,175,,33A-bgr,{},,,7128,7128
,,175,,33A-bai,{},,,5952,5952
,,175,,33A-bwc,{},,,10418,10418
,,176,,33A-bak,{},,,6021,6021
,,176,,33A-bka,{},,,7543,7543
,,169,,33A-bku,{},,,7747,7747
,,169,,33A-blg,{},,,7856,7856
,,175,,33A-bvi,{},,,10378,10378
,,170,,33A-blt,{},,,7934,7934
,,170,,33A-bam,{},,,6089,6089
,,169,,33A-bnk,{},,,8297,8297
,,175,,33A-bnn,{},,,8313,8313
,,176,,33A-bao,{},,,6165,6165
,,170,,33A-baa,{},,,5601,5601
,,169,,33A-bbu,{},,,6450,6450
,,170,,33A-brs,{},,,9326,9326
,,170,,33A-bae,{},,,5738,5738
,,170,,33A-bar,{},,,6218,6218
,,177,,33A-brp,{},,,9213,9213
,,176,,33A-bry,{},,,9436,9436
,,169,,33A-bas,{},,,6270,6270
,,170,,33A-bsk,{},,,9515,9515
,,176,,33A-bsq,{},,,9592,9592
,,173,,33A-bkr,{},,,7646,7646
,,175,,33A-bto,{},,,9804,9804
,,170,,33A-baq,{},,,6186,6186
,,175,,33A-baw,{},,,6318,6318
,,170,,33A-bej,{},,,6730,6730
,,169,,33A-bco,{},,,6577,6577
,,169,,33A-blu,{},,,7962,7962
,,169,,33A-bga,{},,,7058,7058
,,174,,33A-bfg,{},,,7003,7003
,,174,,33A-bma,{},,,8068,8068
,,170,,33A-bmz,{},,,8195,8195
,,174,,33A-brf,{},,,8776,8776
,,174,,33A-bsi,{},,,9489,9489
,,172,,33A-zag,{},,,75664,75664
,,174,,33A-ber,{},,,6938,6938
,,170,,33A-bti,{},,,9724,9724
,,170,,33A-bkb,{},,,7572,7572
,,170,,33A-bho,{},,,7199,7199
,,176,,33A-bik,{},,,7331,7331
,,170,,33A-bid,{},,,7254,7254
,,175,,33A-bkl,{},,,7603,7603
,,170,,33A-bln,{},,,7868,7868
,,177,,33A-blx,{},,,7970,7970
,,175,,33A-bil,{},,,7372,7372
,,174,,33A-bin,{},,,7406,7406
,,170,,33A-big,{},,,7280,7280
,,177,,33A-bni,{},,,8240,8240
,,169,,33A-bbw,{},,,6498,6498
,,177,,33A-bii,{},,,7291,7291
,,169,,33A-bir,{},,,7459,7459
,,170,,33A-bla,{},,,7775,7775
,,169,,33A-bob,{},,,8418,8418
,,176,,33A-bbf,{},,,6406,6406
,,170,,33A-bod,{},,,8458,8458
,,176,,33A-bgo,{},,,7093,7093
,,169,,33A-btk,{},,,9748,9748
,,170,,33A-brh,{},,,8842,8842
,,170,,33A-bre,{},,,8722,8722
,,170,,33A-bri,{},,,8936,8936
,,169,,33A-bdu,{},,,6654,6654
,,170,,33A-bud,{},,,9891,9891
,,170,,33A-bgn,{},,,7078,7078
,,170,,33A-bun,{},,,10094,10094
,,170,,33A-bnu,{},,,8372,8372
,,170,,33A-bul,{},,,9989,9989
,,176,,33A-bnb,{},,,8205,8205
,,177,,33A-pnu,{},,,54871,54871
,,170,,33A-but,{},,,10278,10278
,,175,,33A-brm,{},,,9050,9050
,,170,,33A-brn,{},,,9161,9161
,,170,,33A-bur,{},,,10139,10139
,,176,,33A-bus,{},,,10246,10246
,,169,,33A-bsh,{},,,9459,9459
,,170,,33A-bya,{},,,10458,10458
,,170,,33A-cah,{},,,10609,10609
,,174,,33A-cak,{},,,10729,10729
,,170,,33A-cax,{},,,11027,11027
,,170,,33A-cam,{},,,10781,10781
,,175,,33A-cnm,{},,,13254,13254
,,177,,33A-cnl,{},,,13154,13154
,,177,,33A-cnt,{},,,13294,13294
,,170,,33A-crp,{},,,14025,14025
,,170,,33A-car,{},,,10875,10875
,,170,,33A-cde,{},,,11367,11367
,,170,,33A-cas,{},,,10943,10943
,,176,,33A-cav,{},,,10980,10980
,,176,,33A-cyv,{},,,14552,14552
,,175,,33A-cem,{},,,11459,11459
,,175,,33A-cbo,{},,,11160,11160
,,177,,33A-chh,{},,,11832,11832
,,170,,33A-cai,{},,,10688,10688
,,170,,33A-cld,{},,,12677,12677
,,170,,33A-chb,{},,,11654,11654
,,175,,33A-cha,{},,,11548,11548
,,170,,33A-chg,{},,,11794,11794
,,170,,33A-chn,{},,,12105,12105
,,177,,33A-cso,{},,,14087,14087
,,177,,33A-cya,{},,,14476,14476
,,170,,33A-chc,{},,,11674,11674
,,170,,33A-cmh,{},,,12847,12847
,,169,,33A-che,{},,,11755,11755
,,169,,33A-cic,{},,,12527,12527
,,177,,33A-chi,{},,,11874,11874
,,175,,33A-ccm,{},,,11229,11229
,,175,,33A-cle,{},,,12718,12718
,,177,,33A-cpl,{},,,13695,13695
,,177,,33A-chq,{},,,12217,12217
,,175,,33A-cmr,{},,,13032,13032
,,170,,33A-ckl,{},,,12618,12618
,,170,,33A-chs,{},,,12312,12312
,,177,,33A-cti,{},,,14144,14144
,,170,,33A-cpy,{},,,13771,13771
,,170,,33A-cqt,{},,,13800,13800
,,170,,33A-ctm,{},,,14241,14241
,,177,,33A-cct,{},,,11317,11317
,,170,,33A-cln,{},,,12801,12801
,,170,,33A-chx,{},,,12481,12481
,,170,,33A-cmy,{},,,13083,13083
,,177,,33A-chr,{},,,12252,12252
,,170,,33A-chk,{},,,11977,11977
,,170,,33A-chv,{},,,12380,12380
,,170,,33A-coc,{},,,13393,13393
,,175,,33A-coe,{},,,13433,13433
,,170,,33A-cmn,{},,,12949,12949
,,174,,33A-coo,{},,,13507,13507
,,177,,33A-cop,{},,,13581,13581
,,170,,33A-crn,{},,,13966,13966
,,170,,33A-cre,{},,,13851,13851
,,170,,33A-cro,{},,,14005,14005
,,170,,33A-cup,{},,,14408,14408
,,170,,33A-cze,{},,,14622,14622
,,170,,33A-dgb,{},,,15195,15195
,,175,,33A-dan,{},,,14857,14857
,,170,,33A-dsh,{},,,16716,16716
,,170,,33A-drg,{},,,16644,16644
,,175,,33A-drm,{},,,16679,16679
,,176,,33A-daw,{},,,14904,14904
,,175,,33A-day,{},,,14920,14920
,,170,,33A-des,{},,,15066,15066
,,170,,33A-deu,{},,,15119,15119
,,170,,33A-dhw,{},,,15437,15437
,,170,,33A-dhr,{},,,15411,15411
,,170,,33A-did,{},,,15446,15446
,,177,,33A-die,{},,,15502,15502
,,170,,33A-dms,{},,,16222,16222
,,176,,33A-dim,{},,,15604,15604
,,171,,33A-din,{},,,15646,15646
,,169,,33A-dio,{},,,15713,15713
,,175,,33A-djp,{},,,16037,16037
,,173,,33A-djr,{},,,16092,16092
,,170,,33A-djn,{},,,15999,15999
,,170,,33A-dji,{},,,15933,15933
,,170,,33A-dmk,{},,,16199,16199
,,170,,33A-dom,{},,,16389,16389
,,170,,33A-dgo,{},,,15240,15240
,,177,,33A-don,{},,,16437,16437
,,176,,33A-dds,{},,,14970,14970
,,170,,33A-doy,{},,,16485,16485
,,175,,33A-dre,{},,,16557,16557
,,175,,33A-dul,{},,,16854,16854
,,176,,33A-dun,{},,,16936,16936
,,170,,33A-dut,{},,,16973,16973
,,170,,33A-eip,{},,,17282,17282
,,170,,33A-emb,{},,,17429,17429
,,176,,33A-eme,{},,,17471,17471
,,170,,33A-ene,{},,,17527,17527
,,177,,33A-egn,{},,,17237,17237
,,169,,33A-eno,{},,,17714,17714
,,170,,33A-eng,{},,,17585,17585
,,169,,33A-eny,{},,,17744,17744
,,176,,33A-epe,{},,,17783,17783
,,175,,33A-err,{},,,17909,17909
,,175,,33A-ese,{},,,17967,17967
,,170,,33A-est,{},,,18023,18023
,,169,,33A-eud,{},,,18080,18080
,,170,,33A-evn,{},,,18274,18274
,,170,,33A-eve,{},,,18145,18145
,,176,,33A-ewe,{},,,18345,18345
,,169,,33A-ewo,{},,,18454,18454
,,170,,33A-fin,{},,,18746,18746
,,170,,33A-pdp,{},,,53951,53951
,,175,,33A-fon,{},,,18896,18896
,,170,,33A-for,{},,,18936,18936
,,170,,33A-fre,{},,,19015,19015
,,170,,33A-fua,{},,,19170,19170
,,170,,33A-ful,{},,,19256,19256
,,174,,33A-fur,{},,,19297,19297
,,175,,33A-fut,{},,,19373,19373
,,169,,33A-fye,{},,,19447,19447
,,170,,33A-ga,{},,,19503,19503
,,170,,33A-gnd,{},,,20870,20870
,,170,,33A-gds,{},,,20025,20025
,,174,,33A-gae,{},,,19559,19559
,,170,,33A-gah,{},,,19619,19619
,,170,,33A-gal,{},,,19651,19651
,,170,,33A-gam,{},,,19678,19678
,,170,,33A-grf,{},,,21404,21404
,,176,,33A-gar,{},,,19776,19776
,,169,,33A-gbs,{},,,19966,19966
,,175,,33A-gbb,{},,,19901,19901
,,175,,33A-gel,{},,,20052,20052
,,170,,33A-geo,{},,,20116,20116
,,170,,33A-ger,{},,,20266,20266
,,170,,33A-gil,{},,,20481,20481
,,170,,33A-gim,{},,,20489,20489
,,169,,33A-git,{},,,20536,20536
,,175,,33A-giz,{},,,20557,20557
,,170,,33A-goa,{},,,20925,20925
,,170,,33A-god,{},,,20976,20976
,,175,,33A-goe,{},,,21021,21021
,,175,,33A-gok,{},,,21061,21061
,,175,,33A-gln,{},,,20694,20694
,,170,,33A-gon,{},,,21111,21111
,,176,,33A-goo,{},,,21177,21177
,,170,,33A-grb,{},,,21310,21310
,,170,,33A-grk,{},,,21526,21526
,,170,,33A-grw,{},,,21752,21752
,,175,,33A-gua,{},,,21912,21912
,,170,,33A-gud,{},,,22018,22018
,,170,,33A-guh,{},,,22096,22096
,,175,,33A-gul,{},,,22159,22159
,,170,,33A-gmw,{},,,20751,20751
,,170,,33A-gum,{},,,22193,22193
,,177,,33A-gnn,{},,,20884,20884
,,177,,33A-gku,{},,,20610,20610
,,170,,33A-ggu,{},,,20392,20392
,,175,,33A-gur,{},,,22238,22238
,,170,,33A-guu,{},,,22283,22283
,,172,,33A-gwo,{},,,22405,22405
,,170,,33A-gyc,{},,,22430,22430
,,170,,33A-hai,{},,,22500,22500
,,175,,33A-hal,{},,,22620,22620
,,170,,33A-hhu,{},,,23377,23377
,,176,,33A-hat,{},,,22782,22782
,,170,,33A-hau,{},,,22872,22872
,,175,,33A-haw,{},,,23013,23013
,,169,,33A-hya,{},,,24872,24872
,,170,,33A-hay,{},,,23077,23077
,,170,,33A-hdi,{},,,23139,23139
,,170,,33A-heb,{},,,23194,23194
,,169,,33A-hem,{},,,23362,23362
,,170,,33A-hid,{},,,23394,23394
,,170,,33A-hin,{},,,23486,23486
,,175,,33A-hix,{},,,23631,23631
,,170,,33A-hma,{},,,23826,23826
,,170,,33A-ho,{},,,24144,24144
,,175,,33A-hoa,{},,,24165,24165
,,170,,33A-hop,{},,,24260,24260
,,170,,33A-hlp,{},,,23750,23750
,,170,,33A-htc,{},,,24368,24368
,,169,,33A-hve,{},,,24810,24810
,,170,,33A-hui,{},,,24495,24495
,,170,,33A-hmi,{},,,23867,23867
,,170,,33A-hum,{},,,24543,24543
,,169,,33A-hnd,{},,,24100,24100
,,170,,33A-hun,{},,,24611,24611
,,170,,33A-hzb,{},,,24933,24933
,,176,,33A-hpd,{},,,24303,24303
,,177,,33A-hup,{},,,24746,24746
,,175,,33A-iaa,{},,,25047,25047
,,177,,33A-iba,{},,,25146,25146
,,170,,33A-ice,{},,,25196,25196
,,170,,33A-idn,{},,,25264,25264
,,169,,33A-ifm,{},,,25331,25331
,,174,,33A-igb,{},,,25419,25419
,,170,,33A-ign,{},,,25531,25531
,,174,,33A-iha,{},,,25600,25600
,,170,,33A-ijo,{},,,25625,25625
,,170,,33A-ik,{},,,25696,25696
,,175,,33A-ika,{},,,25766,25766
,,169,,33A-ila,{},,,25854,25854
,,177,,33A-imo,{},,,25935,25935
,,170,,33A-ina,{},,,26034,26034
,,173,,33A-ind,{},,,26105,26105
,,170,,33A-igs,{},,,25571,25571
,,170,,33A-ing,{},,,26256,26256
,,170,,33A-inn,{},,,26339,26339
,,177,,33A-irx,{},,,26726,26726
,,170,,33A-irq,{},,,26570,26570
,,174,,33A-iri,{},,,26446,26446
,,177,,33A-isa,{},,,26749,26749
,,170,,33A-ita,{},,,26814,26814
,,170,,33A-ite,{},,,26907,26907
,,170,,33A-ito,{},,,26962,26962
,,169,,33A-kwy,{},,,35833,35833
,,177,,33A-izi,{},,,27077,27077
,,175,,33A-jak,{},,,27200,27200
,,174,,33A-jms,{},,,27654,27654
,,170,,33A-jpn,{},,,27795,27795
,,170,,33A-jaq,{},,,27349,27349
,,169,,33A-jar,{},,,27391,27391
,,170,,33A-jeb,{},,,27474,27474
,,176,,33A-jel,{},,,27527,27527
,,175,,33A-jng,{},,,27704,27704
,,170,,33A-jiv,{},,,27566,27566
,,170,,33A-jug,{},,,27939,27939
,,176,,33A-juh,{},,,27973,27973
,,169,,33A-juk,{},,,28071,28071
,,175,,33A-jmo,{},,,27614,27614
,,170,,33A-kab,{},,,28189,28189
,,170,,33A-kac,{},,,28234,28234
,,170,,33A-kdw,{},,,29006,29006
,,169,,33A-kad,{},,,28271,28271
,,169,,33A-kgr,{},,,29713,29713
,,170,,33A-kai,{},,,28317,28317
,,175,,33A-krr,{},,,34512,34512
,,170,,33A-kmk,{},,,31891,31891
,,170,,33A-kma,{},,,31693,31693
,,177,,33A-kmz,{},,,32198,32198
,,170,,33A-kms,{},,,32054,32054
,,169,,33A-kba,{},,,28753,28753
,,175,,33A-kan,{},,,28386,28386
,,170,,33A-knk,{},,,32531,32531
,,170,,33A-kbu,{},,,28848,28848
,,170,,33A-knd,{},,,32325,32325
,,170,,33A-knr,{},,,32768,32768
,,169,,33A-kyo,{},,,36127,36127
,,170,,33A-krc,{},,,33984,33984
,,176,,33A-kar,{},,,28444,28444
,,170,,33A-jva,{},,,28113,28113
,,170,,33A-kkp,{},,,31108,31108
,,177,,33A-kbw,{},,,28857,28857
,,175,,33A-ksg,{},,,34805,34805
,,169,,33A-kmj,{},,,31848,31848
,,176,,33A-kaa,{},,,28142,28142
,,170,,33A-krk,{},,,34240,34240
,,169,,33A-ktc,{},,,34938,34938
,,174,,33A-ktm,{},,,35051,35051
,,169,,33A-ktl,{},,,35016,35016
,,170,,33A-kws,{},,,35757,35757
,,177,,33A-kyz,{},,,36214,36214
,,177,,33A-kyl,{},,,36040,36040
,,177,,33A-kay,{},,,28645,28645
,,177,,33A-kel,{},,,29109,29109
,,170,,33A-kem,{},,,29146,29146
,,176,,33A-ken,{},,,29182,29182
,,169,,33A-ker,{},,,29233,29233
,,176,,33A-ksa,{},,,34652,34652
,,170,,33A-ket,{},,,29331,29331
,,170,,33A-kew,{},,,29460,29460
,,170,,33A-khl,{},,,30086,30086
,,170,,33A-khg,{},,,30016,30016
,,174,,33A-kha,{},,,29876,29876
,,170,,33A-kmh,{},,,31794,31794
,,176,,33A-khd,{},,,29987,29987
,,170,,33A-kty,{},,,35089,35089
,,176,,33A-khr,{},,,30403,30403
,,175,,33A-khs,{},,,30465,30465
,,170,,33A-khi,{},,,30055,30055
,,175,,33A-khm,{},,,30147,30147
,,177,,33A-kmu,{},,,32109,32109
,,169,,33A-kik,{},,,30602,30602
,,174,,33A-klv,{},,,31542,31542
,,170,,33A-klw,{},,,31639,31639
,,175,,33A-kim,{},,,30668,30668
,,169,,33A-kga,{},,,29679,29679
,,170,,33A-knn,{},,,32686,32686
,,170,,33A-kio,{},,,30758,30758
,,170,,33A-kri,{},,,34159,34159
,,170,,33A-kie,{},,,30578,30578
,,170,,33A-kgz,{},,,29821,29821
,,174,,33A-krb,{},,,33916,33916
,,170,,33A-kir,{},,,30858,30858
,,176,,33A-kis,{},,,30900,30900
,,170,,33A-kiw,{},,,30993,30993
,,174,,33A-klm,{},,,31400,31400
,,170,,33A-kla,{},,,31306,31306
,,176,,33A-koa,{},,,32962,32962
,,170,,33A-kob,{},,,33083,33083
,,176,,33A-koe,{},,,33196,33196
,,170,,33A-kmo,{},,,31959,31959
,,170,,33A-kta,{},,,34906,34906
,,170,,33A-kok,{},,,33275,33275
,,175,,33A-kkt,{},,,31158,31158
,,170,,33A-kol,{},,,33314,33314
,,175,,33A-xbi,{},,,73267,73267
,,170,,33A-kop,{},,,33482,33482
,,169,,33A-kom,{},,,33372,33372
,,169,,33A-kon,{},,,33412,33412
,,170,,33A-knw,{},,,32884,32884
,,170,,33A-kni,{},,,32486,32486
,,170,,33A-krn,{},,,34331,34331
,,170,,33A-kor,{},,,33528,33528
,,170,,33A-kku,{},,,31191,31191
,,170,,33A-kfe,{},,,29583,29583
,,170,,33A-krw,{},,,34558,34558
,,170,,33A-kry,{},,,34610,34610
,,170,,33A-koy,{},,,33747,33747
,,176,,33A-kse,{},,,34694,34694
,,175,,33A-kch,{},,,28940,28940
,,170,,33A-kpe,{},,,33801,33801
,,176,,33A-kpo,{},,,33849,33849
,,175,,33A-kre,{},,,34090,34090
,,169,,33A-kro,{},,,34399,34399
,,177,,33A-knc,{},,,32258,32258
,,173,,33A-kya,{},,,35957,35957
,,170,,33A-kum,{},,,35192,35192
,,176,,33A-knm,{},,,32606,32606
,,175,,33A-kuo,{},,,35260,35260
,,170,,33A-krd,{},,,34044,34044
,,169,,33A-kut,{},,,35374,35374
,,177,,33A-thy,{},,,65015,65015
,,170,,33A-kuv,{},,,35490,35490
,,175,,33A-kwa,{},,,35545,35545
,,169,,33A-kwn,{},,,35655,35655
,,177,,33A-kwz,{},,,35862,35862
,,175,,33A-kwo,{},,,35700,35700
,,170,,33A-kwt,{},,,35796,35796
,,170,,33A-kxo,{},,,35910,35910
,,175,,33A-kyk,{},,,36001,36001
,,176,,33A-kgy,{},,,29778,29778
,,170,,33A-kyq,{},,,36160,36160
,,171,,33A-laa,{},,,36298,36298
,,170,,33A-lad,{},,,36408,36408
,,169,,33A-laf,{},,,36476,36476
,,174,,33A-lag,{},,,36483,36483
,,170,,33A-lah,{},,,36534,36534
,,175,,33A-lai,{},,,36606,36606
,,175,,33A-lkt,{},,,38378,38378
,,177,,33A-lal,{},,,36721,36721
,,173,,33A-lmh,{},,,38589,38589
,,170,,33A-lmg,{},,,38543,38543
,,170,,33A-lmn,{},,,38643,38643
,,169,,33A-lmb,{},,,38532,38532
,,175,,33A-lmu,{},,,38724,38724
,,170,,33A-lan,{},,,36803,36803
,,177,,33A-lao,{},,,36912,36912
,,170,,33A-lar,{},,,36965,36965
,,170,,33A-lat,{},,,37013,37013
,,170,,33A-lav,{},,,37150,37150
,,169,,33A-leg,{},,,37461,37461
,,170,,33A-lec,{},,,37443,37443
,,170,,33A-lel,{},,,37488,37488
,,169,,33A-llm,{},,,38503,38503
,,175,,33A-len,{},,,37560,37560
,,170,,33A-ldu,{},,,37379,37379
,,170,,33A-lng,{},,,38799,38799
,,175,,33A-lep,{},,,37624,37624
,,170,,33A-les,{},,,37694,37694
,,176,,33A-let,{},,,37718,37718
,,175,,33A-lew,{},,,37749,37749
,,170,,33A-lez,{},,,37821,37821
,,177,,33A-lim,{},,,38107,38107
,,175,,33A-lnd,{},,,38749,38749
,,170,,33A-lit,{},,,38267,38267
,,169,,33A-ldo,{},,,37352,37352
,,176,,33A-lgu,{},,,38000,38000
,,175,,33A-lon,{},,,38829,38829
,,174,,33A-lot,{},,,38878,38878
,,175,,33A-lou,{},,,38909,38909
,,169,,33A-lda,{},,,37310,37310
,,170,,33A-lug,{},,,39043,39043
,,170,,33A-lui,{},,,39117,39117
,,170,,33A-lul,{},,,39155,39155
,,169,,33A-lbu,{},,,37265,37265
,,170,,33A-lun,{},,,39160,39160
,,170,,33A-luo,{},,,39187,39187
,,169,,33A-kkv,{},,,31238,31238
,,169,,33A-luv,{},,,39290,39290
,,170,,33A-jlu,{},,,27600,27600
,,170,,33A-ma,{},,,39390,39390
,,170,,33A-maa,{},,,39433,39433
,,170,,33A-mab,{},,,39505,39505
,,170,,33A-mac,{},,,39574,39574
,,175,,33A-mda,{},,,41445,41445
,,174,,33A-mad,{},,,39650,39650
,,175,,33A-mae,{},,,39701,39701
,,170,,33A-mgh,{},,,42211,42211
,,170,,33A-mag,{},,,39731,39731
,,170,,33A-mne,{},,,43849,43849
,,170,,33A-mpr,{},,,44797,44797
,,176,,33A-msn,{},,,45752,45752
,,175,,33A-mai,{},,,39771,39771
,,170,,33A-maj,{},,,39811,39811
,,176,,33A-mak,{},,,39866,39866
,,176,,33A-mkj,{},,,42972,42972
,,169,,33A-mua,{},,,46068,46068
,,177,,33A-mal,{},,,39975,39975
,,170,,33A-mlg,{},,,43199,43199
,,176,,33A-mam,{},,,40091,40091
,,175,,33A-mmn,{},,,43481,43481
,,170,,33A-mmi,{},,,43473,43473
,,174,,33A-mmv,{},,,43528,43528
,,177,,33A-mnm,{},,,43963,43963
,,170,,33A-mnc,{},,,43640,43640
,,170,,33A-mdn,{},,,41610,41610
,,170,,33A-mnd,{},,,43710,43710
,,170,,33A-mkg,{},,,42896,42896
,,170,,33A-myi,{},,,47052,47052
,,169,,33A-mbt,{},,,41205,41205
,,177,,33A-mng,{},,,43910,43910
,,176,,33A-mgg,{},,,42169,42169
,,170,,33A-mgq,{},,,42285,42285
,,176,,33A-maw,{},,,40764,40764
,,170,,33A-man,{},,,40148,40148
,,175,,33A-mwb,{},,,46518,46518
,,170,,33A-mns,{},,,44055,44055
,,175,,33A-mao,{},,,40215,40215
,,175,,33A-map,{},,,40361,40361
,,169,,33A-mra,{},,,44897,44897
,,177,,33A-mku,{},,,43061,43061
,,170,,33A-mny,{},,,44147,44147
,,176,,33A-mrg,{},,,45022,45022
,"<div class=""example"">    <table border=""0"">            <tr>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">humar </p>        </td>        <td>          <p>‘child’ </p>        </td>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">humaar </p>        </td>        <td>          <p>‘children’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">nchen </p>        </td>        <td>          <p>‘older sibling </p>        </td>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">nchiin </p>        </td>        <td>          <p>‘older siblings’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">hat </p>        </td>        <td>          <p>‘dog’ </p>        </td>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">haat </p>        </td>        <td>          <p>‘dogs’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">mhay </p>        </td>        <td>          <p>‘boy’ </p>        </td>        <td>          <p style=""font-style:italic;"" xml:lang=""mrc"">mhaa </p>        </td>        <td>          <p>‘boys’ </p>        </td>      </tr>    </table>  </div>  ",171,,33A-mar,{},,,40500,40500
,,170,,33A-mme,{},,,43445,43445
,,170,,33A-mrt,{},,,45400,45400
,,175,,33A-mru,{},,,45503,45503
,,170,,33A-mas,{},,,40600,40600
,,169,,33A-msk,{},,,45649,45649
,,170,,33A-msl,{},,,45680,45680
,,170,,33A-mtt,{},,,46015,46015
,,170,,33A-mts,{},,,45987,45987
,,169,,33A-mtb,{},,,45918,45918
,,175,,33A-mka,{},,,42814,42814
,,175,,33A-mau,{},,,40667,40667
,,177,,33A-may,{},,,40861,40861
,,169,,33A-myg,{},,,46989,46989
,,170,,33A-mzn,{},,,47316,47316
,,170,,33A-mba,{},,,40999,40999
,,170,,33A-mbr,{},,,41172,41172
,,176,,33A-mby,{},,,41240,41240
,,169,,33A-mbi,{},,,41069,41069
,,169,,33A-mdo,{},,,41652,41652
,,169,,33A-mbl,{},,,41100,41100
,,175,,33A-mbm,{},,,41125,41125
,,170,,33A-mee,{},,,41782,41782
,,170,,33A-meh,{},,,41819,41819
,,176,,33A-mek,{},,,41998,41998
,,170,,33A-mde,{},,,41469,41469
,,170,,33A-men,{},,,42042,42042
,,170,,33A-mer,{},,,42079,42079
,,170,,33A-mea,{},,,41741,41741
,,170,,33A-mpt,{},,,44819,44819
,,177,,33A-mie,{},,,42468,42468
,,170,,33A-mij,{},,,42519,42519
,,170,,33A-mkr,{},,,43029,43029
,,174,,33A-mki,{},,,42947,42947
,,175,,33A-mik,{},,,42530,42530
,,176,,33A-hna,{},,,24066,24066
,,177,,33A-min,{},,,42575,42575
,,174,,33A-msg,{},,,45602,45602
,,175,,33A-mis,{},,,42629,42629
,,170,,33A-mss,{},,,45845,45845
,,175,,33A-mco,{},,,41369,41369
,,175,,33A-mxc,{},,,46670,46670
,,177,,33A-mxj,{},,,46800,46800
,,175,,33A-mxo,{},,,46844,46844
,,175,,33A-mxp,{},,,46881,46881
,,175,,33A-mxy,{},,,46952,46952
,,170,,33A-miy,{},,,42689,42689
,,175,,33A-miz,{},,,42756,42756
,,176,,33A-mcc,{},,,41294,41294
,,170,,33A-mcv,{},,,41409,41409
,,175,,33A-mof,{},,,44249,44249
