confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,376,,75A-kfe,{},,,29614,29614
,,378,,75A-kro,{},,,34433,34433
,,376,,75A-kui,{},,,35164,35164
,,378,,75A-kut,{},,,35412,35412
,,377,,75A-lad,{},,,36426,36426
,,376,,75A-lak,{},,,36695,36695
,,377,,75A-lkt,{},,,38416,38416
,,378,,75A-lan,{},,,36843,36843
,,376,,75A-lat,{},,,37050,37050
,,378,,75A-lav,{},,,37185,37185
,,377,,75A-lep,{},,,37647,37647
,,378,,75A-lez,{},,,37864,37864
,,378,,75A-lin,{},,,38176,38176
,,376,,75A-lit,{},,,38288,38288
,,378,,75A-luv,{},,,39321,39321
,,376,,75A-mcd,{},,,41314,41314
,,377,,75A-mai,{},,,39784,39784
,,378,,75A-mal,{},,,40013,40013
,,376,,75A-mym,{},,,47177,47177
,,376,,75A-mlt,{},,,43344,43344
,,376,,75A-mnd,{},,,43751,43751
,,377,,75A-myi,{},,,47086,47086
,,377,,75A-mns,{},,,44069,44069
,,378,,75A-mao,{},,,40256,40256
,,377,,75A-map,{},,,40398,40398
,,378,,75A-mku,{},,,43078,43078
,,376,,75A-mhi,{},,,42362,42362
,,377,,75A-mar,{},,,40538,40538
,,378,,75A-mrd,{},,,44976,44976
,,378,,75A-mrt,{},,,45436,45436
,,376,,75A-meh,{},,,41827,41827
,,376,,75A-mei,{},,,41933,41933
,,378,,75A-mie,{},,,42472,42472
,,377,,75A-mss,{},,,45869,45869
,,377,,75A-mxc,{},,,46706,46706
,,376,,75A-mok,{},,,44376,44376
,,378,,75A-mna,{},,,43582,43582
,,376,,75A-mdg,{},,,41521,41521
,,378,,75A-mun,{},,,46269,46269
,,377,,75A-nma,{},,,50432,50432
,,377,,75A-ngt,{},,,49446,49446
,,378,,75A-nht,{},,,49782,49782
,,378,,75A-kho,{},,,30318,30318
,,377,,75A-nav,{},,,47924,47924
,,378,,75A-ndy,{},,,48595,48595
,,378,,75A-nez,{},,,48921,48921
,,378,,75A-ngi,{},,,49149,49149
,,377,,75A-niv,{},,,50103,50103
,,378,,75A-nko,{},,,50312,50312
,,378,,75A-nug,{},,,51475,51475
,,377,,75A-ond,{},,,52454,52454
,,376,,75A-orh,{},,,52771,52771
,,378,,75A-otm,{},,,53132,53132
,,377,,75A-pms,{},,,54684,54684
,,377,,75A-pai,{},,,53451,53451
,,376,,75A-pan,{},,,53624,53624
,,377,,75A-psm,{},,,55806,55806
,,378,,75A-pau,{},,,53804,53804
,,378,,75A-prs,{},,,55596,55596
,,377,,75A-pba,{},,,53920,53920
,,377,,75A-prh,{},,,55420,55420
,,378,,75A-pit,{},,,54324,54324
,,376,,75A-pol,{},,,55125,55125
,,377,,75A-pso,{},,,55892,55892
,,376,,75A-por,{},,,55206,55206
,,378,,75A-qaw,{},,,56314,56314
,,377,,75A-qim,{},,,56528,56528
,,378,,75A-rap,{},,,56965,56965
,,376,,75A-rom,{},,,57502,57502
,,376,,75A-rka,{},,,57396,57396
,,376,,75A-rus,{},,,57963,57963
,,376,,75A-sno,{},,,61055,61055
,,378,,75A-smt,{},,,60687,60687
,,378,,75A-san,{},,,58441,58441
,,378,,75A-snm,{},,,60942,60942
,,377,,75A-sel,{},,,58972,58972
,,377,,75A-sml,{},,,60597,60597
,,378,,75A-snt,{},,,61125,61125
,,376,,75A-scr,{},,,58669,58669
,,377,,75A-shk,{},,,59422,59422
,,378,,75A-sla,{},,,60282,60282
,,378,,75A-slo,{},,,60440,60440
,,378,,75A-so,{},,,61185,61185
,,377,,75A-som,{},,,61325,61325
,,376,,75A-spa,{},,,61526,61526
,,377,,75A-squ,{},,,61683,61683
,,376,,75A-sup,{},,,62517,62517
,,377,,75A-swa,{},,,62754,62754
,,376,,75A-swe,{},,,62857,62857
,,377,,75A-tab,{},,,63037,63037
,,378,,75A-tag,{},,,63258,63258
,,377,,75A-tml,{},,,66178,66178
,,378,,75A-tvo,{},,,68881,68881
,,376,,75A-tel,{},,,64208,64208
,,378,,75A-teo,{},,,64300,64300
,,376,,75A-tha,{},,,64814,64814
,,378,,75A-tgr,{},,,64709,64709
,,377,,75A-tja,{},,,65629,65629
,,378,,75A-tin,{},,,65350,65350
,,377,,75A-tiw,{},,,65548,65548
,,378,,75A-tli,{},,,65937,65937
,,378,,75A-tor,{},,,66982,66982
,,377,,75A-tru,{},,,67481,67481
,,377,,75A-tsi,{},,,67781,67781
,,376,,75A-tuk,{},,,68295,68295
,,377,,75A-tur,{},,,68592,68592
,,378,,75A-tvl,{},,,68824,68824
,,376,,75A-tuv,{},,,68739,68739
,,377,,75A-udh,{},,,69267,69267
,,377,,75A-una,{},,,69640,69640
,,378,,75A-ung,{},,,69735,69735
,,378,,75A-urk,{},,,69909,69909
,,377,,75A-usa,{},,,70127,70127
,,378,,75A-uzb,{},,,70313,70313
,,376,,75A-vie,{},,,70550,70550
,,377,,75A-vot,{},,,70673,70673
,,377,,75A-wam,{},,,70889,70889
,,377,,75A-wra,{},,,72579,72579
,,377,,75A-wrd,{},,,72705,72705
,,377,,75A-war,{},,,71157,71157
,,378,,75A-wel,{},,,71616,71616
,,378,,75A-wch,{},,,71474,71474
,,376,,75A-wlf,{},,,72054,72054
,,377,,75A-yag,{},,,73479,73479
,,377,,75A-yaq,{},,,73785,73785
,,378,,75A-yid,{},,,74290,74290
,,377,,75A-yim,{},,,74414,74414
,,376,,75A-yor,{},,,74971,74971
,,377,,75A-yuc,{},,,75266,75266
,,377,,75A-yko,{},,,74615,74615
,,377,,75A-ypk,{},,,75082,75082
,,378,,75A-yur,{},,,75468,75468
,,377,,75A-zya,{},,,76430,76430
,,377,,75A-zqc,{},,,76083,76083
,,377,,75A-zul,{},,,76263,76263
