confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,180,,34A-epe,{},,,17784,17784
,,183,,34A-err,{},,,17910,17910
,,183,,34A-eve,{},,,18146,18146
,,183,,34A-fin,{},,,18747,18747
,,183,,34A-fon,{},,,18897,18897
,,183,,34A-fre,{},,,19016,19016
,,183,,34A-fye,{},,,19448,19448
,,180,,34A-gaa,{},,,19528,19528
,,180,,34A-gap,{},,,19723,19723
,,181,,34A-gar,{},,,19777,19777
,,183,,34A-geo,{},,,20117,20117
,,183,,34A-ger,{},,,20267,20267
,,183,,34A-gol,{},,,21097,21097
,,183,,34A-grb,{},,,21311,21311
,,183,,34A-grk,{},,,21527,21527
,,183,,34A-grw,{},,,21753,21753
,,179,,34A-gua,{},,,21913,21913
,,183,,34A-guj,{},,,22122,22122
,,178,,34A-grg,{},,,21447,21447
,,183,,34A-gus,{},,,22274,22274
,,179,,34A-hat,{},,,22783,22783
,,183,,34A-hau,{},,,22873,22873
,,181,,34A-hdi,{},,,23140,23140
,,183,,34A-heb,{},,,23195,23195
,,183,,34A-hin,{},,,23487,23487
,,179,,34A-hix,{},,,23632,23632
,,181,,34A-hma,{},,,23827,23827
,,178,,34A-hmo,{},,,23938,23938
,,183,,34A-hoa,{},,,24166,24166
,,183,,34A-hun,{},,,24612,24612
,,183,,34A-hzb,{},,,24934,24934
,,183,,34A-ice,{},,,25197,25197
,,183,,34A-ik,{},,,25697,25697
,,178,,34A-imo,{},,,25936,25936
,,181,,34A-ind,{},,,26106,26106
,,183,,34A-irq,{},,,26571,26571
,,183,,34A-iri,{},,,26447,26447
,,183,,34A-ita,{},,,26815,26815
,,183,,34A-itz,{},,,26981,26981
,,181,,34A-jak,{},,,27201,27201
,,180,,34A-jam,{},,,27304,27304
,,179,,34A-jpn,{},,,27796,27796
,,183,,34A-juh,{},,,27974,27974
,,180,,34A-kgu,{},,,29751,29751
,,180,,34A-kma,{},,,31694,31694
,,178,,34A-kan,{},,,28387,28387
,,182,,34A-knd,{},,,32326,32326
,,183,,34A-knr,{},,,32769,32769
,,179,,34A-kat,{},,,28559,28559
,,178,,34A-kay,{},,,28646,28646
,,183,,34A-kem,{},,,29147,29147
,,183,,34A-ket,{},,,29332,29332
,,181,,34A-kha,{},,,29877,29877
,,183,,34A-kmh,{},,,31795,31795
,,181,,34A-khm,{},,,30148,30148
,,179,,34A-koa,{},,,32963,32963
,,180,,34A-kob,{},,,33084,33084
,,180,,34A-kod,{},,,33184,33184
,,183,,34A-kol,{},,,33315,33315
,,178,,34A-kmb,{},,,31744,31744
,,183,,34A-kda,{},,,29001,29001
,,183,,34A-kkn,{},,,31097,31097
,,180,,34A-kku,{},,,31192,31192
,,183,,34A-kfe,{},,,29584,29584
,,180,,34A-krw,{},,,34559,34559
,,183,,34A-kch,{},,,28941,28941
,,183,,34A-kro,{},,,34400,34400
,,183,,34A-kuk,{},,,35166,35166
,,181,,34A-kya,{},,,35958,35958
,,183,,34A-kuo,{},,,35261,35261
,,183,,34A-krd,{},,,34045,34045
,,180,,34A-kut,{},,,35375,35375
,,181,,34A-kwa,{},,,35546,35546
,,183,,34A-lak,{},,,36676,36676
,,181,,34A-lmg,{},,,38544,38544
,,180,,34A-lan,{},,,36804,36804
,,183,,34A-lat,{},,,37014,37014
,,183,,34A-lav,{},,,37151,37151
,,182,,34A-laz,{},,,37251,37251
,,180,,34A-lel,{},,,37489,37489
,,183,,34A-lep,{},,,37625,37625
,,183,,34A-lez,{},,,37822,37822
,,183,,34A-lil,{},,,38079,38079
,,178,,34A-lml,{},,,38624,38624
,,183,,34A-lit,{},,,38268,38268
,,182,,34A-lug,{},,,39044,39044
,,183,,34A-luv,{},,,39291,39291
,,182,,34A-mac,{},,,39575,39575
,,180,,34A-mad,{},,,39651,39651
,,178,,34A-mdm,{},,,41588,41588
,,181,,34A-mdr,{},,,41684,41684
,,181,,34A-mpr,{},,,44798,44798
,,183,,34A-maj,{},,,39812,39812
,,183,,34A-mym,{},,,47157,47157
,,183,,34A-mlt,{},,,43325,43325
,,180,,34A-mto,{},,,45957,45957
,,181,,34A-mam,{},,,40092,40092
,,178,,34A-mnm,{},,,43964,43964
,,179,,34A-mnd,{},,,43711,43711
,,181,,34A-mgg,{},,,42170,42170
,,183,,34A-mao,{},,,40216,40216
,,178,,34A-map,{},,,40362,40362
,,178,,34A-mku,{},,,43062,43062
,,179,,34A-mar,{},,,40501,40501
,,180,,34A-mts,{},,,45988,45988
,,179,,34A-myr,{},,,47242,47242
,,178,,34A-may,{},,,40862,40862
,,182,,34A-meh,{},,,41820,41820
,,181,,34A-mid,{},,,42450,42450
,,183,,34A-mig,{},,,42499,42499
,,181,,34A-mxc,{},,,46671,46671
,,183,,34A-miy,{},,,42690,42690
,,181,,34A-mog,{},,,44282,44282
,,183,,34A-mok,{},,,44357,44357
,,182,,34A-mos,{},,,44572,44572
,,183,,34A-mdg,{},,,41514,41514
,,181,,34A-nab,{},,,47326,47326
,,183,,34A-nmi,{},,,50526,50526
,,181,,34A-nph,{},,,50897,50897
,,183,,34A-ndb,{},,,48306,48306
,,181,,34A-nep,{},,,48724,48724
,,180,,34A-new,{},,,48814,48814
,,179,,34A-ngl,{},,,49277,49277
,,180,,34A-nti,{},,,51078,51078
,,181,,34A-ngi,{},,,49112,49112
,,181,,34A-nha,{},,,49598,49598
,,178,,34A-nia,{},,,49852,49852
,,183,,34A-niu,{},,,49991,49991
,,181,,34A-niv,{},,,50072,50072
,,183,,34A-nse,{},,,50956,50956
,,183,,34A-nua,{},,,51330,51330
,,183,,34A-nbd,{},,,48033,48033
,,183,,34A-oji,{},,,52198,52198
,,181,,34A-olu,{},,,52336,52336
,,181,,34A-oya,{},,,53240,53240
,,179,,34A-orh,{},,,52734,52734
,,182,,34A-pno,{},,,54805,54805
,,180,,34A-pal,{},,,53517,53517
,,183,,34A-pan,{},,,53600,53600
,,183,,34A-ptt,{},,,55975,55975
,,180,,34A-per,{},,,54018,54018
,,183,,34A-pga,{},,,54070,54070
,,178,,34A-prh,{},,,55388,55388
,,179,,34A-pmc,{},,,54582,54582
,,180,,34A-pme,{},,,54595,54595
,,183,,34A-por,{},,,55187,55187
,,183,,34A-qaf,{},,,56261,56261
,,181,,34A-qia,{},,,56444,56444
,,183,,34A-qim,{},,,56490,56490
,,180,,34A-ram,{},,,56782,56782
,,181,,34A-rap,{},,,56931,56931
,,180,,34A-ret,{},,,57225,57225
,,183,,34A-rom,{},,,57479,57479
,,180,,34A-rot,{},,,57592,57592
,,183,,34A-rus,{},,,57923,57923
,,183,,34A-ski,{},,,60064,60064
,,183,,34A-sno,{},,,61038,61038
,,180,,34A-slb,{},,,60361,60361
,,178,,34A-syu,{},,,62941,62941
,,180,,34A-sdw,{},,,58757,58757
,,183,,34A-sgu,{},,,59198,59198
,,180,,34A-sed,{},,,58869,58869
,,183,,34A-skp,{},,,60156,60156
,,183,,34A-scr,{},,,58653,58653
,,181,,34A-shk,{},,,59397,59397
,,183,,34A-sho,{},,,59597,59597
,,183,,34A-sir,{},,,59946,59946
,,183,,34A-som,{},,,61302,61302
,,178,,34A-son,{},,,61374,61374
,,183,,34A-soq,{},,,61418,61418
,,181,,34A-sea,{},,,58801,58801
,,183,,34A-spa,{},,,61488,61488
,,180,,34A-sud,{},,,62179,62179
,,179,,34A-sue,{},,,62229,62229
,,181,,34A-sun,{},,,62391,62391
,,183,,34A-sup,{},,,62477,62477
,,183,,34A-swa,{},,,62717,62717
,,183,,34A-swe,{},,,62831,62831
,,180,,34A-tab,{},,,63012,63012
,,181,,34A-tag,{},,,63220,63220
,,183,,34A-taf,{},,,63156,63156
,,181,,34A-tkl,{},,,65723,65723
,,180,,34A-tmm,{},,,66232,66232
,,182,,34A-tml,{},,,66155,66155
,,181,,34A-tau,{},,,63716,63716
,,183,,34A-tpn,{},,,67119,67119
,,183,,34A-tps,{},,,67199,67199
,,181,,34A-trb,{},,,67254,67254
,,181,,34A-ttn,{},,,68027,68027
,,178,,34A-tis,{},,,65431,65431
,,181,,34A-tib,{},,,65088,65088
,,178,,34A-tid,{},,,65175,65175
,,183,,34A-tig,{},,,65237,65237
,,180,,34A-tja,{},,,65617,65617
,,183,,34A-tik,{},,,65273,65273
,,180,,34A-tin,{},,,65333,65333
,,180,,34A-tiw,{},,,65511,65511
,,178,,34A-tlo,{},,,65991,65991
,,183,,34A-trw,{},,,67545,67545
,,180,,34A-tru,{},,,67454,67454
,,183,,34A-tgn,{},,,64642,64642
,,183,,34A-tur,{},,,68550,68550
,,183,,34A-tvl,{},,,68805,68805
,,183,,34A-tzu,{},,,69129,69129
,,179,,34A-udh,{},,,69251,69251
,,183,,34A-udm,{},,,69341,69341
,,181,,34A-uli,{},,,69539,69539
,,178,,34A-usa,{},,,70109,70109
,,181,,34A-vie,{},,,70511,70511
,,181,,34A-wam,{},,,70869,70869
,,181,,34A-wrd,{},,,72685,72685
,,178,,34A-wir,{},,,71952,71952
,,179,,34A-yny,{},,,74864,74864
,,183,,34A-yaq,{},,,73750,73750
,,181,,34A-ywl,{},,,75603,75603
,,181,,34A-ywr,{},,,75631,75631
,,183,,34A-yey,{},,,74150,74150
,,178,,34A-yid,{},,,74262,74262
,,183,,34A-yim,{},,,74381,74381
,,178,,34A-yng,{},,,74796,74796
,,181,,34A-yor,{},,,74934,74934
,,183,,34A-ypk,{},,,75061,75061
,,178,,34A-zaq,{},,,75834,75834
,,183,,34A-zay,{},,,75865,75865
,,183,,34A-zaz,{},,,75897,75897
,,183,,34A-zch,{},,,75933,75933
,,183,,34A-zul,{},,,76228,76228
,,183,,34A-zun,{},,,76362,76362
