confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,548,,102A-abi,{},,,138,138
,,548,,102A-abk,{},,,259,259
,,544,,102A-abu,{},,,416,416
,,548,,102A-ace,{},,,530,530
,,548,,102A-acm,{},,,669,669
,,548,,102A-aco,{},,,789,789
,,544,,102A-adz,{},,,996,996
,,548,,102A-ain,{},,,1558,1558
,,548,,102A-ala,{},,,1897,1897
,,548,,102A-alb,{},,,1998,1998
,,548,,102A-ame,{},,,2489,2489
,,548,,102A-amh,{},,,2600,2600
,,548,,102A-amu,{},,,3017,3017
,,546,,102A-anj,{},,,3355,3355
,,548,,102A-ane,{},,,3228,3228
,,546,,102A-ani,{},,,3314,3314
,,548,,102A-apu,{},,,3836,3836
,,544,,102A-abn,{},,,354,354
,,548,,102A-aeg,{},,,1131,1131
,,544,,102A-ana,{},,,3137,3137
,,548,,102A-arp,{},,,4420,4420
,,548,,102A-ara,{},,,3940,3940
,,545,,102A-arm,{},,,4253,4253
,,548,,102A-asm,{},,,4639,4639
,,548,,102A-atk,{},,,4898,4898
,,545,,102A-ata,{},,,4809,4809
,,548,,102A-au,{},,,4963,4963
,,547,,102A-awp,{},,,5255,5255
,,544,,102A-awt,{},,,5343,5343
,,548,,102A-aym,{},,,5461,5461
,,544,,102A-bab,{},,,5682,5682
,,548,,102A-bag,{},,,5898,5898
,,544,,102A-bam,{},,,6131,6131
,,544,,102A-bnj,{},,,8289,8289
,,548,,102A-baa,{},,,5626,5626
,,545,,102A-brs,{},,,9386,9386
,,544,,102A-bar,{},,,6247,6247
,,548,,102A-bsq,{},,,9664,9664
,,546,,102A-bkr,{},,,7699,7699
,,548,,102A-baw,{},,,6366,6366
,,548,,102A-bej,{},,,6773,6773
,,548,,102A-bma,{},,,8121,8121
,,548,,102A-ber,{},,,6958,6958
,,548,,102A-bln,{},,,7885,7885
,,548,,102A-brr,{},,,9289,9289
,,545,,102A-brh,{},,,8894,8894
,,544,,102A-bri,{},,,8966,8966
,,544,,102A-bro,{},,,9208,9208
,,544,,102A-brm,{},,,9116,9116
,,545,,102A-brn,{},,,9189,9189
,,548,,102A-bur,{},,,10203,10203
,,545,,102A-bya,{},,,10487,10487
,,548,,102A-cah,{},,,10651,10651
,,548,,102A-cax,{},,,11054,11054
,,548,,102A-can,{},,,10815,10815
,,546,,102A-cnl,{},,,13213,13213
,,545,,102A-cap,{},,,10844,10844
,,548,,102A-car,{},,,10914,10914
,,546,,102A-cav,{},,,10999,10999
,,548,,102A-cyv,{},,,14596,14596
,,548,,102A-cbo,{},,,11185,11185
,,545,,102A-cha,{},,,11611,11611
,,547,,102A-cpn,{},,,13754,13754
,,545,,102A-cle,{},,,12769,12769
,,548,,102A-cku,{},,,12664,12664
,,544,,102A-chr,{},,,12285,12285
,,548,,102A-chk,{},,,12047,12047
,,548,,102A-cba,{},,,11142,11142
,,548,,102A-cmn,{},,,13001,13001
,,548,,102A-cmx,{},,,13077,13077
,,548,,102A-coo,{},,,13557,13557
,,545,,102A-cop,{},,,13612,13612
,,548,,102A-cor,{},,,13663,13663
,,548,,102A-cre,{},,,13897,13897
,,545,,102A-cri,{},,,13943,13943
,,545,,102A-cub,{},,,14347,14347
,,548,,102A-dag,{},,,14773,14773
,,544,,102A-dga,{},,,15160,15160
,,545,,102A-dgr,{},,,15310,15310
,,548,,102A-dni,{},,,16331,16331
,,548,,102A-dio,{},,,15762,15762
,,545,,102A-diz,{},,,15886,15886
,,548,,102A-doy,{},,,16512,16512
,,544,,102A-dre,{},,,16610,16610
,,545,,102A-dum,{},,,16912,16912
,,545,,102A-dut,{},,,17023,17023
,,548,,102A-eka,{},,,17388,17388
,,545,,102A-eng,{},,,17657,17657
,,544,,102A-epe,{},,,17835,17835
,,548,,102A-err,{},,,17940,17940
,,545,,102A-eve,{},,,18216,18216
,,548,,102A-ewe,{},,,18405,18405
,,548,,102A-fij,{},,,18670,18670
,,545,,102A-fin,{},,,18818,18818
,,545,,102A-fre,{},,,19087,19087
,,548,,102A-fua,{},,,19209,19209
,,545,,102A-fur,{},,,19343,19343
,,544,,102A-gar,{},,,19831,19831
,,548,,102A-geo,{},,,20183,20183
,,545,,102A-ger,{},,,20335,20335
,,544,,102A-god,{},,,21000,21000
,,548,,102A-goo,{},,,21236,21236
,,544,,102A-grb,{},,,21364,21364
,,548,,102A-grk,{},,,21593,21593
,,548,,102A-grw,{},,,21818,21818
,,548,,102A-gua,{},,,21970,21970
,,544,,102A-gud,{},,,22045,22045
,,548,,102A-gmw,{},,,20780,20780
,,544,,102A-guu,{},,,22310,22310
,,544,,102A-hai,{},,,22551,22551
,,548,,102A-hlu,{},,,23805,23805
,,544,,102A-hmr,{},,,24048,24048
,,548,,102A-ham,{},,,22709,22709
,,545,,102A-hat,{},,,22819,22819
,,544,,102A-hau,{},,,22940,22940
,,545,,102A-heb,{},,,23265,23265
,,545,,102A-hin,{},,,23551,23551
,,548,,102A-hix,{},,,23697,23697
,,544,,102A-hmo,{},,,23991,23991
,,548,,102A-hua,{},,,24447,24447
,,545,,102A-hmu,{},,,24060,24060
,,548,,102A-hun,{},,,24683,24683
,,545,,102A-hzb,{},,,24989,24989
,,544,,102A-igb,{},,,25466,25466
,,546,,102A-ijo,{},,,25655,25655
,,548,,102A-ika,{},,,25817,25817
,,544,,102A-imo,{},,,26000,26000
,,546,,102A-ind,{},,,26177,26177
,,544,,102A-ing,{},,,26307,26307
,,547,,102A-iqu,{},,,26407,26407
,,545,,102A-irq,{},,,26630,26630
,,545,,102A-iri,{},,,26505,26505
,,545,,102A-ita,{},,,26858,26858
,,548,,102A-jak,{},,,27263,27263
,,544,,102A-jpn,{},,,27868,27868
,,548,,102A-jaq,{},,,27374,27374
,,544,,102A-juh,{},,,28029,28029
,,547,,102A-kgu,{},,,29768,29768
,,545,,102A-knd,{},,,32394,32394
,,548,,102A-knr,{},,,32836,32836
,,548,,102A-kpm,{},,,33838,33838
,,546,,102A-kna,{},,,32237,32237
,,548,,102A-krk,{},,,34288,34288
,,548,,102A-kas,{},,,28527,28527
,,548,,102A-ktl,{},,,35032,35032
,,548,,102A-kws,{},,,35783,35783
,,544,,102A-kyl,{},,,36087,36087
,,544,,102A-kay,{},,,28711,28711
,,546,,102A-ker,{},,,29280,29280
,,548,,102A-ket,{},,,29389,29389
,,545,,102A-kew,{},,,29515,29515
,,544,,102A-kha,{},,,29945,29945
,,545,,102A-khs,{},,,30520,30520
,,544,,102A-khm,{},,,30202,30202
,,544,,102A-kmu,{},,,32157,32157
,,548,,102A-klv,{},,,31597,31597
,,547,,102A-kio,{},,,30814,30814
,,548,,102A-krb,{},,,33960,33960
,,546,,102A-kis,{},,,30937,30937
,,548,,102A-koa,{},,,33020,33020
,,545,,102A-kob,{},,,33142,33142
,,544,,102A-klk,{},,,31357,31357
,,548,,102A-kom,{},,,33385,33385
,,548,,102A-kon,{},,,33448,33448
,,548,,102A-kjo,{},,,31074,31074
,,544,,102A-kor,{},,,33597,33597
,,548,,102A-kfe,{},,,29639,29639
,,548,,102A-kos,{},,,33685,33685
,,544,,102A-kse,{},,,34753,34753
,,544,,102A-kch,{},,,28979,28979
,,544,,102A-kro,{},,,34459,34459
,,544,,102A-kuk,{},,,35171,35171
,,548,,102A-knm,{},,,32657,32657
,,548,,102A-krd,{},,,34074,34074
,,548,,102A-kut,{},,,35440,35440
,,548,,102A-kwz,{},,,35885,35885
