confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,301,,57A-gto,{},,,21868,21868
,,302,,57A-gud,{},,,22024,22024
,,302,,57A-gmw,{},,,20757,20757
,,302,,57A-gmz,{},,,20804,20804
,,301,,57A-gnn,{},,,20890,20890
,,302,,57A-gku,{},,,20612,20612
,,304,,57A-gur,{},,,22241,22241
,,304,,57A-guu,{},,,22294,22294
,,301,,57A-gyc,{},,,22431,22431
,,304,,57A-hai,{},,,22515,22515
,,302,,57A-hal,{},,,22622,22622
,,302,,57A-hlu,{},,,23788,23788
,,301,,57A-ham,{},,,22681,22681
,,302,,57A-hhu,{},,,23378,23378
,,303,,57A-har,{},,,22749,22749
,,301,,57A-hat,{},,,22791,22791
,,302,,57A-hau,{},,,22894,22894
,,304,,57A-haw,{},,,23027,23027
,,304,,57A-hay,{},,,23081,23081
,,302,,57A-hdi,{},,,23142,23142
,,302,,57A-heb,{},,,23218,23218
,,304,,57A-hil,{},,,23426,23426
,,301,,57A-hix,{},,,23654,23654
,,302,,57A-hoa,{},,,24169,24169
,,303,,57A-hop,{},,,24263,24263
,,303,,57A-hua,{},,,24424,24424
,,301,,57A-hlp,{},,,23752,23752
,,301,,57A-hve,{},,,24816,24816
,,301,,57A-hui,{},,,24498,24498
,,303,,57A-hnd,{},,,24104,24104
,,302,,57A-hun,{},,,24635,24635
,,304,,57A-hzb,{},,,24954,24954
,,304,,57A-hpd,{},,,24308,24308
,,301,,57A-hup,{},,,24751,24751
,,302,,57A-iaa,{},,,25054,25054
,,304,,57A-iba,{},,,25151,25151
,,304,,57A-ice,{},,,25208,25208
,,304,,57A-ifm,{},,,25332,25332
,,304,,57A-igb,{},,,25430,25430
,,301,,57A-ign,{},,,25532,25532
,,301,,57A-ijo,{},,,25631,25631
,,301,,57A-ika,{},,,25782,25782
,,302,,57A-ila,{},,,25857,25857
,,304,,57A-imo,{},,,25957,25957
,,301,,57A-ina,{},,,26038,26038
,,304,,57A-ind,{},,,26129,26129
,,302,,57A-igs,{},,,25573,25573
,,304,,57A-ing,{},,,26275,26275
,,304,,57A-inn,{},,,26341,26341
,,301,,57A-iqu,{},,,26386,26386
,,304,,57A-irx,{},,,26728,26728
,,302,,57A-irq,{},,,26592,26592
,,301,,57A-irr,{},,,26683,26683
,,304,,57A-iri,{},,,26467,26467
,,304,,57A-isa,{},,,26752,26752
,,304,,57A-ita,{},,,26831,26831
,,301,,57A-ito,{},,,26963,26963
,,301,,57A-iwa,{},,,27008,27008
,,301,,57A-ixi,{},,,27065,27065
,,304,,57A-izi,{},,,27081,27081
,,302,,57A-jab,{},,,27120,27120
,,301,,57A-jbt,{},,,27449,27449
,,301,,57A-jak,{},,,27219,27219
,,304,,57A-jms,{},,,27658,27658
,,304,,57A-jpn,{},,,27819,27819
,,302,,57A-jaq,{},,,27358,27358
,,301,,57A-jrw,{},,,27933,27933
,,302,,57A-jar,{},,,27392,27392
,,302,,57A-jeb,{},,,27476,27476
,,304,,57A-jng,{},,,27708,27708
,,304,,57A-juh,{},,,27991,27991
,,304,,57A-juk,{},,,28074,28074
,,301,,57A-kdw,{},,,29007,29007
,,302,,57A-kad,{},,,28274,28274
,,304,,57A-kai,{},,,28318,28318
,,304,,57A-kng,{},,,32456,32456
,,302,,57A-krr,{},,,34517,34517
,,302,,57A-kmk,{},,,31897,31897
,,301,,57A-kma,{},,,31699,31699
,,304,,57A-kmz,{},,,32200,32200
,,302,,57A-kms,{},,,32059,32059
,,302,,57A-kam,{},,,28357,28357
,,301,,57A-kmr,{},,,32033,32033
,,304,,57A-kan,{},,,28393,28393
,,304,,57A-knk,{},,,32534,32534
,,302,,57A-kbu,{},,,28850,28850
,,304,,57A-knd,{},,,32348,32348
,,302,,57A-knr,{},,,32788,32788
,,302,,57A-krc,{},,,33990,33990
,,302,,57A-kar,{},,,28446,28446
,,301,,57A-jva,{},,,28114,28114
,,302,,57A-kkp,{},,,31112,31112
,,301,,57A-kbw,{},,,28861,28861
,,301,,57A-kmj,{},,,31852,31852
,,301,,57A-kaa,{},,,28146,28146
,,301,,57A-krk,{},,,34255,34255
,,301,,57A-ktm,{},,,35052,35052
,,302,,57A-ktl,{},,,35019,35019
,,302,,57A-kau,{},,,28579,28579
,,302,,57A-kws,{},,,35762,35762
,,301,,57A-kyz,{},,,36215,36215
,,304,,57A-kyl,{},,,36054,36054
,,301,,57A-kyp,{},,,36138,36138
,,303,,57A-kel,{},,,29112,29112
,,302,,57A-ken,{},,,29185,29185
,,302,,57A-ker,{},,,29249,29249
,,301,,57A-ksa,{},,,34654,34654
,,301,,57A-ket,{},,,29350,29350
,,304,,57A-kew,{},,,29475,29475
,,302,,57A-khl,{},,,30091,30091
,,301,,57A-khg,{},,,30020,30020
,,302,,57A-kha,{},,,29899,29899
,,301,,57A-kmh,{},,,31801,31801
,,302,,57A-kty,{},,,35098,35098
,,304,,57A-khr,{},,,30409,30409
,,304,,57A-khs,{},,,30484,30484
,,304,,57A-khi,{},,,30057,30057
,,304,,57A-khm,{},,,30165,30165
,,304,,57A-kmu,{},,,32124,32124
,,304,,57A-kik,{},,,30603,30603
,,302,,57A-klv,{},,,31562,31562
,,301,,57A-klw,{},,,31642,31642
,,302,,57A-kga,{},,,29680,29680
,,301,,57A-kio,{},,,30775,30775
,,301,,57A-kri,{},,,34161,34161
,,302,,57A-kgz,{},,,29827,29827
,,302,,57A-krb,{},,,33929,33929
,,304,,57A-klm,{},,,31405,31405
,,301,,57A-koa,{},,,32981,32981
,,301,,57A-kob,{},,,33104,33104
,,304,,57A-koe,{},,,33198,33198
,,302,,57A-kmo,{},,,31961,31961
,,301,,57A-kok,{},,,33279,33279
,,302,,57A-kkt,{},,,31162,31162
,,301,,57A-kmb,{},,,31753,31753
,,304,,57A-xbi,{},,,73271,73271
,,302,,57A-kop,{},,,33487,33487
,,304,,57A-kon,{},,,33424,33424
,,301,,57A-knw,{},,,32887,32887
,,304,,57A-krn,{},,,34335,34335
,,304,,57A-kfe,{},,,29603,29603
,,301,,57A-krw,{},,,34563,34563
,,304,,57A-kry,{},,,34615,34615
,,302,,57A-kos,{},,,33664,33664
,,304,,57A-kse,{},,,34713,34713
,,304,,57A-kch,{},,,28952,28952
,,301,,57A-krh,{},,,34133,34133
,,302,,57A-kre,{},,,34093,34093
,,304,,57A-kro,{},,,34417,34417
,,304,,57A-knc,{},,,32264,32264
,,304,,57A-kya,{},,,35962,35962
,,301,,57A-klg,{},,,31330,31330
,,302,,57A-kmn,{},,,31933,31933
,,302,,57A-knm,{},,,32623,32623
,,304,,57A-kuo,{},,,35264,35264
,,302,,57A-krd,{},,,34053,34053
,,302,,57A-kut,{},,,35395,35395
,,304,,57A-thy,{},,,65019,65019
,,302,,57A-kwk,{},,,35626,35626
,,302,,57A-kwn,{},,,35658,35658
,,304,,57A-kwz,{},,,35867,35867
,,304,,57A-kwo,{},,,35704,35704
,,304,,57A-kwt,{},,,35799,35799
,,302,,57A-kxo,{},,,35912,35912
,,304,,57A-kyk,{},,,36006,36006
,,302,,57A-kyq,{},,,36162,36162
,,302,,57A-laa,{},,,36300,36300
,,302,,57A-lag,{},,,36485,36485
,,304,,57A-lai,{},,,36611,36611
,,301,,57A-lkt,{},,,38399,38399
,,304,,57A-lal,{},,,36725,36725
,,302,,57A-lmh,{},,,38593,38593
,,302,,57A-lmg,{},,,38548,38548
,,304,,57A-lmn,{},,,38647,38647
,,304,,57A-lao,{},,,36917,36917
,,302,,57A-lar,{},,,36968,36968
,,304,,57A-lat,{},,,37036,37036
,,301,,57A-lav,{},,,37169,37169
,,301,,57A-lec,{},,,37445,37445
,,302,,57A-lel,{},,,37495,37495
,,302,,57A-len,{},,,37564,37564
,,301,,57A-ldu,{},,,37381,37381
,,301,,57A-lng,{},,,38800,38800
,,304,,57A-lep,{},,,37638,37638
,,302,,57A-lew,{},,,37753,37753
,,304,,57A-lez,{},,,37845,37845
,"<div class=""example"">    <table border=""0"">            <tr>        <td>          <p style=""font-style:italic;"">            <span style=""font-weight:bold;"">n</span>-tmixʷ</p>        </td>        <td>          <p>‘my land’ </p>        </td>        <td>          <p style=""font-style:italic;"">tmíxʷ-<span style=""font-weight:bold;"">kaɬ</span>          </p>        </td>        <td>          <p>‘our land’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"">tmíxʷ-<span style=""font-weight:bold;"">su</span>          </p>        </td>        <td>          <p>‘your land’ </p>        </td>        <td>          <p style=""font-style:italic;"">tmíxʷ-<span style=""font-weight:bold;"">lap</span>          </p>        </td>        <td>          <p>‘your (plural) land’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"">tmixʷ-<span style=""font-weight:bold;"">s</span>          </p>        </td>        <td>          <p>‘his land’ </p>        </td>        <td>          <p style=""font-style:italic;"">tmíxʷ-<span style=""font-weight:bold;"">i</span>          </p>        </td>        <td>          <p>‘their land’ </p>        </td>      </tr>    </table>  </div>  ",302,,57A-lil,{},,,38082,38082
,,303,,57A-lml,{},,,38627,38627
,,302,,57A-lgu,{},,,38004,38004
,,302,,57A-lon,{},,,38835,38835
,,302,,57A-lou,{},,,38910,38910
,,302,,57A-lda,{},,,37314,37314
,,301,,57A-lui,{},,,39121,39121
,,302,,57A-lul,{},,,39156,39156
,,302,,57A-lbu,{},,,37269,37269
,,302,,57A-luo,{},,,39197,39197
,,302,,57A-kkv,{},,,31241,31241
,,302,,57A-luv,{},,,39306,39306
,,302,,57A-jlu,{},,,27601,27601
,,302,,57A-ma,{},,,39391,39391
,,304,,57A-mab,{},,,39515,39515
,,301,,57A-mac,{},,,39587,39587
,,302,,57A-mdm,{},,,41591,41591
,,301,,57A-mne,{},,,43856,43856
,,301,,57A-mpr,{},,,44800,44800
,,301,,57A-mrs,{},,,45350,45350
,,302,,57A-msn,{},,,45758,45758
,,304,,57A-mak,{},,,39880,39880
,,304,,57A-mkj,{},,,42976,42976
,,302,,57A-mkl,{},,,43004,43004
,,304,,57A-mal,{},,,39996,39996
,,303,,57A-mlu,{},,,43361,43361
,,302,,57A-mlg,{},,,43202,43202
,,301,,57A-mam,{},,,40099,40099
,,302,,57A-mmi,{},,,43474,43474
,,302,,57A-mmw,{},,,43555,43555
,,301,,57A-mmv,{},,,43531,43531
,,302,,57A-mnm,{},,,43969,43969
,,301,,57A-mdn,{},,,41615,41615
,,304,,57A-mnd,{},,,43732,43732
,,302,,57A-myi,{},,,47069,47069
,,302,,57A-mbt,{},,,41207,41207
,,302,,57A-mng,{},,,43912,43912
,,304,,57A-mgg,{},,,42175,42175
,,302,,57A-mns,{},,,44064,44064
,,304,,57A-mao,{},,,40238,40238
,,304,,57A-map,{},,,40381,40381
,,302,,57A-mra,{},,,44903,44903
,,302,,57A-mku,{},,,43071,43071
,,302,,57A-mrg,{},,,45035,45035
,,301,,57A-mar,{},,,40521,40521
,,302,,57A-mme,{},,,43449,43449
,,301,,57A-mrd,{},,,44968,44968
,,302,,57A-mrt,{},,,45420,45420
,,302,,57A-msl,{},,,45689,45689
,,301,,57A-mtt,{},,,46016,46016
,,304,,57A-mts,{},,,45990,45990
,,304,,57A-mka,{},,,42818,42818
,,301,,57A-mau,{},,,40683,40683
,,301,,57A-max,{},,,40818,40818
,,301,,57A-may,{},,,40882,40882
,,304,,57A-myg,{},,,46990,46990
,,302,,57A-mzc,{},,,47279,47279
,,302,,57A-mzh,{},,,47301,47301
,,301,,57A-mba,{},,,41001,41001
,,302,,57A-mbr,{},,,41174,41174
,,302,,57A-mby,{},,,41245,41245
,,304,,57A-mdo,{},,,41653,41653
,,302,,57A-mee,{},,,41785,41785
,,301,,57A-mei,{},,,41916,41916
,,301,,57A-mek,{},,,42000,42000
,,302,,57A-mke,{},,,42877,42877
,,301,,57A-men,{},,,42044,42044
,,302,,57A-mnt,{},,,44112,44112
,,301,,57A-mea,{},,,41745,41745
,,304,,57A-mpt,{},,,44823,44823
,,302,,57A-mig,{},,,42500,42500
,,301,,57A-mki,{},,,42949,42949
,,301,,57A-mik,{},,,42534,42534
,,304,,57A-min,{},,,42582,42582
,,302,,57A-mnv,{},,,44122,44122
,,302,,57A-mis,{},,,42636,42636
,,302,,57A-mss,{},,,45860,45860
,,301,,57A-mco,{},,,41370,41370
,,304,,57A-mxc,{},,,46689,46689
,,302,,57A-mxj,{},,,46802,46802
,,302,,57A-mxp,{},,,46885,46885
,,302,,57A-miy,{},,,42699,42699
,,304,,57A-miz,{},,,42763,42763
,,304,,57A-mcc,{},,,41296,41296
,,301,,57A-mcv,{},,,41412,41412
,,301,,57A-moh,{},,,44309,44309
,,302,,57A-mok,{},,,44368,44368
,,302,,57A-mko,{},,,43023,43023
,,304,,57A-fqs,{},,,18966,18966
,,304,,57A-mon,{},,,44444,44444
,,302,,57A-mkh,{},,,42925,42925
,,302,,57A-moa,{},,,44188,44188
,,301,,57A-mno,{},,,44015,44015
,,302,,57A-mor,{},,,44542,44542
,,302,,57A-moe,{},,,44220,44220
,,302,,57A-mro,{},,,45259,45259
,,302,,57A-mou,{},,,44651,44651
,,302,,57A-mtu,{},,,46036,46036
,,301,,57A-mot,{},,,44620,44620
,,301,,57A-mpu,{},,,44855,44855
,,304,,57A-aoj,{},,,3568,3568
,,301,,57A-mui,{},,,46128,46128
,,304,,57A-mum,{},,,46170,46170
,,302,,57A-mna,{},,,43576,43576
,,302,,57A-mdg,{},,,41516,41516
,,302,,57A-mud,{},,,46093,46093
,,302,,57A-mun,{},,,46261,46261
,,301,,57A-muu,{},,,46500,46500
,,304,,57A-mnz,{},,,44177,44177
,,304,,57A-mup,{},,,46341,46341
,,302,,57A-mrl,{},,,45165,45165
,,302,,57A-mur,{},,,46398,46398
,,302,,57A-mgu,{},,,42300,42300
,,302,,57A-msm,{},,,45728,45728
,,302,,57A-mus,{},,,46427,46427
,,301,,57A-mut,{},,,46464,46464
,,302,,57A-mwo,{},,,46600,46600
,,302,,57A-nab,{},,,47329,47329
,,301,,57A-nag,{},,,47400,47400
,,304,,57A-nze,{},,,51974,51974
,,301,,57A-nhh,{},,,49627,49627
,,301,,57A-nhm,{},,,49661,49661
,,301,,57A-nhn,{},,,49712,49712
,,301,,57A-nht,{},,,49773,49773
,,304,,57A-bio,{},,,7425,7425
,,302,,57A-nak,{},,,47539,47539
,,301,,57A-nkk,{},,,50223,50223
,,301,,57A-nmb,{},,,50491,50491
,,304,,57A-nam,{},,,47606,47606
,,304,,57A-nnc,{},,,50563,50563
,,302,,57A-nan,{},,,47666,47666
,,304,,57A-nrg,{},,,50940,50940
,,302,,57A-nnk,{},,,50626,50626
,,301,,57A-nas,{},,,47804,47804
,,301,,57A-nav,{},,,47914,47914
,,301,,57A-ncm,{},,,48274,48274
,,304,,57A-ndb,{},,,48311,48311
,,303,,57A-ndj,{},,,48375,48375
,,302,,57A-ndo,{},,,48412,48412
,,304,,57A-ndu,{},,,48516,48516
,,304,,57A-ndt,{},,,48483,48483
,,304,,57A-ndy,{},,,48587,48587
,,302,,57A-neh,{},,,48664,48664
,,302,,57A-ntu,{},,,51258,51258
,,302,,57A-naj,{},,,47498,47498
,,301,,57A-nev,{},,,48773,48773
,,304,,57A-nwd,{},,,51711,51711
,,304,,57A-new,{},,,48818,48818
,,301,,57A-nez,{},,,48910,48910
,,302,,57A-ntj,{},,,51161,51161
,,302,,57A-ngl,{},,,49286,49286
,,302,,57A-ngm,{},,,49333,49333
,,302,,57A-nga,{},,,48993,48993
,,302,,57A-ngn,{},,,49374,49374
,,304,,57A-ngk,{},,,49240,49240
,,302,,57A-nti,{},,,51097,51097
,,304,,57A-ngi,{},,,49134,49134
,,302,,57A-ngz,{},,,49554,49554
,,304,,57A-ngo,{},,,49400,49400
,,302,,57A-nha,{},,,49602,49602
,,302,,57A-nia,{},,,49858,49858
,,304,,57A-nca,{},,,48225,48225
,,301,,57A-nsn,{},,,51030,51030
,,302,,57A-nsg,{},,,50994,50994
,,304,,57A-niu,{},,,49995,49995
,,301,,57A-niv,{},,,50091,50091
,,304,,57A-nke,{},,,50193,50193
,,302,,57A-nog,{},,,50709,50709
,,304,,57A-non,{},,,50742,50742
,,302,,57A-noo,{},,,50784,50784
,,304,,57A-nor,{},,,50853,50853
,,303,,57A-nua,{},,,51334,51334
,,301,,57A-nbd,{},,,48051,48051
,,302,,57A-nue,{},,,51377,51377
,,304,,57A-nun,{},,,51555,51555
,,304,,57A-nym,{},,,51859,51859
,,304,,57A-nis,{},,,49965,49965
,,301,,57A-nyu,{},,,51918,51918
,,302,,57A-nza,{},,,51943,51943
,,304,,57A-obo,{},,,52045,52045
,,301,,57A-ocu,{},,,52117,52117
,,304,,57A-obg,{},,,52003,52003
,,302,,57A-oir,{},,,52162,52162
,,303,,57A-oji,{},,,52204,52204
,,303,,57A-oks,{},,,52270,52270
,,304,,57A-omi,{},,,52369,52369
,,301,,57A-ond,{},,,52439,52439
,,302,,57A-ong,{},,,52545,52545
,,301,,57A-ood,{},,,52607,52607
,,302,,57A-ord,{},,,52691,52691
,,302,,57A-ork,{},,,52886,52886
,,304,,57A-orh,{},,,52754,52754
,,304,,57A-osa,{},,,52996,52996
