confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,201,,38A-iaa,{},,,25049,25049
,,205,,38A-iba,{},,,25149,25149
,,204,,38A-ice,{},,,25200,25200
,,203,,38A-ijo,{},,,25627,25627
,,205,,38A-ika,{},,,25769,25769
,,205,,38A-imo,{},,,25939,25939
,,204,,38A-ina,{},,,26036,26036
,,204,,38A-ind,{},,,26110,26110
,,205,,38A-ing,{},,,26260,26260
,,205,,38A-irq,{},,,26574,26574
,,204,,38A-iri,{},,,26451,26451
,,205,,38A-isa,{},,,26751,26751
,,202,,38A-ita,{},,,26818,26818
,,205,,38A-ite,{},,,26910,26910
,,204,,38A-izi,{},,,27079,27079
,,205,,38A-jab,{},,,27118,27118
,,202,,38A-jak,{},,,27204,27204
,,201,,38A-jms,{},,,27656,27656
,,201,,38A-jpn,{},,,27800,27800
,,205,,38A-jng,{},,,27706,27706
,,201,,38A-juh,{},,,27977,27977
,,201,,38A-juk,{},,,28072,28072
,,204,,38A-jmo,{},,,27616,27616
,,205,,38A-kad,{},,,28273,28273
,,205,,38A-kmk,{},,,31894,31894
,,205,,38A-kma,{},,,31696,31696
,,204,,38A-kan,{},,,28389,28389
,,202,,38A-knd,{},,,32329,32329
,,201,,38A-knr,{},,,32773,32773
,,202,,38A-krc,{},,,33987,33987
,,202,,38A-kkp,{},,,31109,31109
,,202,,38A-kbw,{},,,28859,28859
,,205,,38A-ksg,{},,,34807,34807
,,205,,38A-kmj,{},,,31850,31850
,,205,,38A-kaa,{},,,28144,28144
,,201,,38A-kau,{},,,28578,28578
,,202,,38A-kay,{},,,28650,28650
,,205,,38A-ket,{},,,29335,29335
,,205,,38A-kew,{},,,29463,29463
,,202,,38A-khl,{},,,30088,30088
,,205,,38A-khg,{},,,30018,30018
,,205,,38A-kha,{},,,29881,29881
,,205,,38A-kmh,{},,,31797,31797
,,205,,38A-khs,{},,,30468,30468
,,205,,38A-klv,{},,,31545,31545
,,203,,38A-klw,{},,,31640,31640
,,202,,38A-knn,{},,,32687,32687
,,205,,38A-kio,{},,,30761,30761
,,202,,38A-kgz,{},,,29822,29822
,,205,,38A-kis,{},,,30902,30902
,,204,,38A-kla,{},,,31307,31307
,,201,,38A-kob,{},,,33087,33087
,,201,,38A-kkt,{},,,31160,31160
,,205,,38A-kmb,{},,,31746,31746
,,202,,38A-xbi,{},,,73269,73269
,,203,,38A-kni,{},,,32488,32488
,,205,,38A-krn,{},,,34333,34333
,,205,,38A-kor,{},,,33532,33532
,,204,,38A-kfe,{},,,29587,29587
,,203,,38A-krw,{},,,34561,34561
,,204,,38A-kos,{},,,33653,33653
,,204,,38A-kse,{},,,34698,34698
,,203,,38A-kpo,{},,,33851,33851
,,205,,38A-kro,{},,,34404,34404
,,205,,38A-knc,{},,,32260,32260
,,204,,38A-knm,{},,,32609,32609
,,203,,38A-krd,{},,,34048,34048
,,204,,38A-kut,{},,,35379,35379
,,205,,38A-thy,{},,,65017,65017
,,205,,38A-kwn,{},,,35657,35657
,,204,,38A-kwo,{},,,35702,35702
,,201,,38A-kyk,{},,,36003,36003
,,203,,38A-lad,{},,,36410,36410
,,202,,38A-lah,{},,,36538,36538
,,205,,38A-lai,{},,,36608,36608
,,201,,38A-lkt,{},,,38382,38382
,,205,,38A-lal,{},,,36723,36723
,,202,,38A-lmh,{},,,38591,38591
,,201,,38A-lmg,{},,,38546,38546
,,205,,38A-lmn,{},,,38645,38645
,,204,,38A-lmp,{},,,38687,38687
,,203,,38A-lan,{},,,36808,36808
,,205,,38A-lao,{},,,36915,36915
,,202,,38A-lat,{},,,37017,37017
,,202,,38A-lav,{},,,37155,37155
,,201,,38A-lel,{},,,37490,37490
,,201,,38A-llm,{},,,38505,38505
,,202,,38A-len,{},,,37562,37562
,,202,,38A-lep,{},,,37629,37629
,,202,,38A-lew,{},,,37751,37751
,,202,,38A-lez,{},,,37826,37826
,,203,,38A-lim,{},,,38110,38110
,,205,,38A-lit,{},,,38270,38270
,,202,,38A-lon,{},,,38831,38831
,,205,,38A-lug,{},,,39047,39047
,,205,,38A-lbu,{},,,37267,37267
,,201,,38A-luo,{},,,39189,39189
,,205,,38A-luv,{},,,39295,39295
,,202,,38A-myn,{},,,47224,47224
,,205,,38A-maa,{},,,39435,39435
,,205,,38A-mac,{},,,39578,39578
,,204,,38A-mad,{},,,39653,39653
,,201,,38A-mae,{},,,39703,39703
,,205,,38A-msn,{},,,45754,45754
,,205,,38A-mkj,{},,,42974,42974
,,204,,38A-mal,{},,,39979,39979
,,205,,38A-mlu,{},,,43359,43359
,,202,,38A-mam,{},,,40094,40094
,,205,,38A-mnm,{},,,43966,43966
,,203,,38A-mdn,{},,,41612,41612
,,201,,38A-mgg,{},,,42172,42172
,,205,,38A-mns,{},,,44058,44058
,,201,,38A-mao,{},,,40220,40220
,,204,,38A-map,{},,,40365,40365
,,205,,38A-mra,{},,,44899,44899
,,205,,38A-mhi,{},,,42341,42341
,,204,,38A-mrg,{},,,45025,45025
,,204,,38A-mar,{},,,40504,40504
,,202,,38A-mrq,{},,,45298,45298
,,205,,38A-mru,{},,,45505,45505
,,204,,38A-mas,{},,,40601,40601
,,203,,38A-msl,{},,,45682,45682
,,204,,38A-mka,{},,,42816,42816
,,204,,38A-may,{},,,40865,40865
,,202,,38A-mzn,{},,,47317,47317
,,202,,38A-mzc,{},,,47276,47276
,,204,,38A-mbi,{},,,41071,41071
,,205,,38A-mbm,{},,,41127,41127
,,202,,38A-mei,{},,,41898,41898
,,204,,38A-mde,{},,,41471,41471
,,202,,38A-mea,{},,,41743,41743
,,204,,38A-mpt,{},,,44821,44821
,,205,,38A-mik,{},,,42532,42532
,,205,,38A-min,{},,,42577,42577
,,202,,38A-mis,{},,,42631,42631
,,205,,38A-mxc,{},,,46675,46675
,,205,,38A-mxp,{},,,46883,46883
,,202,,38A-mxy,{},,,46953,46953
,,201,,38A-miy,{},,,42692,42692
,,205,,38A-miz,{},,,42758,42758
,,201,,38A-mok,{},,,44360,44360
,,202,,38A-moa,{},,,44184,44184
,,204,,38A-moo,{},,,44484,44484
,,205,,38A-mro,{},,,45257,45257
,,202,,38A-mtu,{},,,46034,46034
,,202,,38A-aoj,{},,,3566,3566
,,202,,38A-mum,{},,,46166,46166
,,205,,38A-mun,{},,,46248,46248
,,201,,38A-mup,{},,,46332,46332
,,202,,38A-mgu,{},,,42297,42297
,,205,,38A-mwo,{},,,46598,46598
,,201,,38A-nab,{},,,47327,47327
,,205,,38A-nht,{},,,49759,49759
,,203,,38A-kho,{},,,30285,30285
,,203,,38A-nmb,{},,,50487,50487
,,203,,38A-nrg,{},,,50939,50939
,,201,,38A-nph,{},,,50898,50898
,,205,,38A-nas,{},,,47799,47799
,,205,,38A-ndb,{},,,48308,48308
,,205,,38A-ndj,{},,,48372,48372
,,205,,38A-ndo,{},,,48408,48408
,,205,,38A-ndu,{},,,48515,48515
,,202,,38A-ndy,{},,,48572,48572
,,202,,38A-nne,{},,,50596,50596
,,202,,38A-naj,{},,,47495,47495
,,202,,38A-nev,{},,,48771,48771
,,202,,38A-nwd,{},,,51707,51707
,,204,,38A-ney,{},,,48852,48852
,,205,,38A-ngd,{},,,49036,49036
,,205,,38A-ngl,{},,,49279,49279
,,205,,38A-ngm,{},,,49331,49331
,,204,,38A-ngb,{},,,49019,49019
,,204,,38A-nti,{},,,51081,51081
,,205,,38A-ngi,{},,,49116,49116
,,201,,38A-ngz,{},,,49548,49548
,,201,,38A-nia,{},,,49854,49854
,,202,,38A-nca,{},,,48221,48221
,,205,,38A-nsg,{},,,50990,50990
,,201,,38A-nif,{},,,49896,49896
,,201,,38A-nkn,{},,,50237,50237
,,205,,38A-non,{},,,50740,50740
,,204,,38A-noo,{},,,50779,50779
,,202,,38A-nor,{},,,50847,50847
,,201,,38A-nua,{},,,51332,51332
,,201,,38A-nbd,{},,,48036,48036
,,205,,38A-nug,{},,,51450,51450
,,205,,38A-nun,{},,,51551,51551
,,202,,38A-nym,{},,,51857,51857
,,204,,38A-nyu,{},,,51911,51911
,,202,,38A-obo,{},,,52043,52043
,,202,,38A-ocu,{},,,52115,52115
,,204,,38A-obg,{},,,52001,52001
,,204,,38A-oji,{},,,52201,52201
,,204,,38A-ond,{},,,52426,52426
,,204,,38A-ood,{},,,52603,52603
,,205,,38A-orh,{},,,52737,52737
,,205,,38A-orw,{},,,52950,52950
,,202,,38A-osa,{},,,52994,52994
,,202,,38A-paa,{},,,53270,53270
,,204,,38A-pms,{},,,54663,54663
,,205,,38A-pae,{},,,53343,53343
,,205,,38A-pno,{},,,54807,54807
,,205,,38A-pal,{},,,53519,53519
,,205,,38A-plk,{},,,54542,54542
,,205,,38A-pan,{},,,53603,53603
,,205,,38A-psh,{},,,55696,55696
,,204,,38A-psm,{},,,55786,55786
,,205,,38A-pau,{},,,53781,53781
,,204,,38A-per,{},,,54020,54020
,,205,,38A-pia,{},,,54121,54121
,,205,,38A-pga,{},,,54072,54072
,,201,,38A-pip,{},,,54171,54171
,,205,,38A-prh,{},,,55391,55391
,,201,,38A-poh,{},,,55014,55014
,,205,,38A-pol,{},,,55107,55107
,,205,,38A-pso,{},,,55873,55873
,,202,,38A-por,{},,,55190,55190
,,202,,38A-pra,{},,,55291,55291
,,205,,38A-pul,{},,,56047,56047
,,202,,38A-pur,{},,,56165,56165
,,205,,38A-qaf,{},,,56263,56263
,,201,,38A-qia,{},,,56446,56446
,,203,,38A-qhu,{},,,56394,56394
,,205,,38A-qim,{},,,56494,56494
,,201,,38A-qui,{},,,56627,56627
,,201,,38A-ram,{},,,56785,56785
,,202,,38A-rap,{},,,56935,56935
,,205,,38A-raw,{},,,57063,57063
,,202,,38A-rem,{},,,57115,57115
,,205,,38A-res,{},,,57179,57179
,,205,,38A-ret,{},,,57228,57228
,,202,,38A-rom,{},,,57481,57481
,,204,,38A-rwe,{},,,58101,58101
,,201,,38A-rov,{},,,57636,57636
,,201,,38A-run,{},,,57856,57856
,,205,,38A-rus,{},,,57927,57927
,,205,,38A-sno,{},,,61041,61041
,,201,,38A-slb,{},,,60363,60363
,,201,,38A-sam,{},,,58312,58312
,,201,,38A-sdw,{},,,58759,58759
,,202,,38A-stl,{},,,62097,62097
,,205,,38A-src,{},,,61777,61777
,,205,,38A-sar,{},,,58540,58540
,,204,,38A-svs,{},,,62651,62651
,,205,,38A-scr,{},,,58655,58655
,,205,,38A-sna,{},,,60699,60699
,,205,,38A-shk,{},,,59400,59400
,,205,,38A-sia,{},,,59775,59775
,,201,,38A-sir,{},,,59948,59948
,,205,,38A-sid,{},,,59803,59803
,,202,,38A-skk,{},,,60071,60071
,,201,,38A-sio,{},,,59910,59910
,,202,,38A-qum,{},,,56681,56681
,,205,,38A-srn,{},,,61929,61929
,,205,,38A-sro,{},,,61961,61961
,,201,,38A-sis,{},,,59978,59978
,,205,,38A-sla,{},,,60251,60251
,,204,,38A-som,{},,,61304,61304
,,205,,38A-stn,{},,,62139,62139
,,201,,38A-tou,{},,,67022,67022
,,202,,38A-spa,{},,,61492,61492
,,201,,38A-squ,{},,,61662,61662
,,205,,38A-sti,{},,,62063,62063
,,205,,38A-sul,{},,,62339,62339
,,204,,38A-sun,{},,,62392,62392
,,201,,38A-sup,{},,,62481,62481
,,202,,38A-swe,{},,,62833,62833
,,205,,38A-tab,{},,,63015,63015
,,205,,38A-tac,{},,,63121,63121
,,202,,38A-tah,{},,,63336,63336
,,201,,38A-taf,{},,,63157,63157
,,201,,38A-taj,{},,,63405,63405
,,205,,38A-tkl,{},,,65726,65726
,,202,,38A-tam,{},,,63509,63509
,,202,,38A-tce,{},,,64056,64056
,,202,,38A-twe,{},,,68925,68925
,,202,,38A-tar,{},,,63609,63609
,,203,,38A-tas,{},,,63670,63670
,,205,,38A-tvo,{},,,68866,68866
,,202,,38A-tts,{},,,68075,68075
,,201,,38A-tau,{},,,63718,63718
,,203,,38A-tne,{},,,66527,66527
,,205,,38A-ten,{},,,64257,64257
,,202,,38A-tee,{},,,64124,64124
,,204,,38A-tpn,{},,,67121,67121
,,202,,38A-tps,{},,,67201,67201
,,202,,38A-tep,{},,,64335,64335
,,205,,38A-tes,{},,,64436,64436
,,202,,38A-ttn,{},,,68029,68029
,,201,,38A-tha,{},,,64778,64778
,,202,,38A-tmo,{},,,66299,66299
,,202,,38A-tid,{},,,65177,65177
,,201,,38A-tgk,{},,,64553,64553
,,202,,38A-tgr,{},,,64696,64696
,,202,,38A-tig,{},,,65239,65239
,,204,,38A-tja,{},,,65619,65619
,,201,,38A-tik,{},,,65274,65274
,,204,,38A-tin,{},,,65336,65336
,,205,,38A-tiw,{},,,65514,65514
,,201,,38A-tla,{},,,65812,65812
,,201,,38A-tng,{},,,66575,66575
,,202,,38A-tri,{},,,67316,67316
,,202,,38A-tgl,{},,,64605,64605
,,204,,38A-tsi,{},,,67766,67766
,,205,,38A-ttu,{},,,68105,68105
,,204,,38A-tbu,{},,,63975,63975
,,205,,38A-tuc,{},,,68157,68157
,,204,,38A-tuk,{},,,68260,68260
,,205,,38A-tul,{},,,68379,68379
,,205,,38A-tsh,{},,,67679,67679
,,201,,38A-tnk,{},,,66631,66631
,,205,,38A-tna,{},,,66413,66413
,,202,,38A-tur,{},,,68554,68554
,,203,,38A-tte,{},,,67983,67983
,,205,,38A-tvt,{},,,68906,68906
,,201,,38A-tvl,{},,,68809,68809
,,205,,38A-tuv,{},,,68723,68723
,,201,,38A-tzu,{},,,69131,69131
,,203,,38A-uby,{},,,69212,69212
,,205,,38A-ukr,{},,,69443,69443
,,205,,38A-uli,{},,,69541,69541
,,204,,38A-ung,{},,,69719,69719
,,202,,38A-ura,{},,,69794,69794
,,204,,38A-url,{},,,69970,69970
,,205,,38A-urd,{},,,69817,69817
,,205,,38A-urk,{},,,69888,69888
,,204,,38A-vai,{},,,70403,70403
,,201,,38A-wah,{},,,70721,70721
,,202,,38A-wal,{},,,70806,70806
,,205,,38A-wbn,{},,,71372,71372
,,202,,38A-wme,{},,,72256,72256
,,205,,38A-war,{},,,71124,71124
,,201,,38A-wsk,{},,,73040,73040
,,204,,38A-wel,{},,,71598,71598
,,204,,38A-wch,{},,,71448,71448
,,205,,38A-wik,{},,,71855,71855
,,202,,38A-wol,{},,,72418,72418
,,201,,38A-wlf,{},,,72038,72038
,,205,,38A-wor,{},,,72486,72486
,,205,,38A-xar,{},,,73195,73195
,,204,,38A-xas,{},,,73227,73227
,,204,,38A-xho,{},,,73316,73316
,,202,,38A-ygr,{},,,74170,74170
,,205,,38A-yag,{},,,73449,73449
,,201,,38A-yap,{},,,73666,73666
,,201,,38A-yaq,{},,,73754,73754
,,205,,38A-yid,{},,,74266,74266
,,205,,38A-yim,{},,,74384,74384
,,205,,38A-yok,{},,,74875,74875
,,205,,38A-yor,{},,,74938,74938
,,204,,38A-yuc,{},,,75250,75250
,,205,,38A-yko,{},,,74579,74579
,,205,,38A-ypk,{},,,75064,75064
,,204,,38A-yuw,{},,,75559,75559
,,202,,38A-zai,{},,,75700,75700
,,202,,38A-zar,{},,,75841,75841
,,204,,38A-zay,{},,,75867,75867
,,205,,38A-zul,{},,,76232,76232
