confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,253,,49A-abi,{},,,108,108
,,254,,49A-abk,{},,,204,204
,,253,,49A-aco,{},,,746,746
,,261,,49A-ain,{},,,1506,1506
,,259,,49A-ala,{},,,1850,1850
,,256,,49A-alb,{},,,1958,1958
,,254,,49A-ale,{},,,2049,2049
,,253,,49A-ame,{},,,2434,2434
,,254,,49A-amh,{},,,2561,2561
,,261,,49A-amu,{},,,3012,3012
,,261,,49A-apu,{},,,3789,3789
,,259,,49A-arb,{},,,3973,3973
,,253,,49A-aeg,{},,,1078,1078
,,257,,49A-ana,{},,,3098,3098
,,253,,49A-arp,{},,,4380,4380
,,257,,49A-arm,{},,,4200,4200
,,253,,49A-asm,{},,,4596,4596
,,260,,49A-awp,{},,,5209,5209
,,258,,49A-aym,{},,,5422,5422
,,253,,49A-bag,{},,,5857,5857
,,253,,49A-bam,{},,,6099,6099
,,254,,49A-brs,{},,,9338,9338
,,260,,49A-bsq,{},,,9608,9608
,,253,,49A-bkr,{},,,7655,7655
,,256,,49A-baw,{},,,6329,6329
,,254,,49A-bej,{},,,6737,6737
,,258,,49A-bec,{},,,6679,6679
,,254,,49A-bma,{},,,8076,8076
,,260,,49A-brh,{},,,8854,8854
,,261,,49A-bri,{},,,8943,8943
,,253,,49A-bul,{},,,9994,9994
,,259,,49A-brm,{},,,9063,9063
,,259,,49A-bur,{},,,10153,10153
,,257,,49A-cah,{},,,10616,10616
,,253,,49A-cnl,{},,,13168,13168
,,253,,49A-car,{},,,10881,10881
,,253,,49A-ctl,{},,,14191,14191
,,261,,49A-cyv,{},,,14560,14560
,,253,,49A-cha,{},,,11562,11562
,,253,,49A-cle,{},,,12730,12730
,,260,,49A-chk,{},,,11992,11992
,,253,,49A-cba,{},,,11125,11125
,,258,,49A-chv,{},,,12388,12388
,,255,,49A-cmn,{},,,12964,12964
,,259,,49A-coo,{},,,13519,13519
,,261,,49A-cre,{},,,13863,13863
,,261,,49A-dag,{},,,14731,14731
,,258,,49A-dni,{},,,16290,16290
,,253,,49A-dio,{},,,15722,15722
,,253,,49A-don,{},,,16443,16443
,,253,,49A-dre,{},,,16567,16567
,,253,,49A-dut,{},,,16983,16983
,,258,,49A-dyi,{},,,17091,17091
,,261,,49A-eka,{},,,17367,17367
,,254,,49A-eng,{},,,17601,17601
,,260,,49A-epe,{},,,17795,17795
,,260,,49A-est,{},,,18028,18028
,,260,,49A-eve,{},,,18161,18161
,,253,,49A-ewe,{},,,18358,18358
,,253,,49A-fij,{},,,18617,18617
,,260,,49A-fin,{},,,18762,18762
,,253,,49A-fre,{},,,19031,19031
,,253,,49A-frw,{},,,19163,19163
,,253,,49A-fua,{},,,19175,19175
,,256,,49A-fur,{},,,19305,19305
,,259,,49A-gar,{},,,19790,19790
,,258,,49A-geo,{},,,20130,20130
,,256,,49A-ger,{},,,20282,20282
,,258,,49A-gim,{},,,20490,20490
,,260,,49A-goo,{},,,21190,21190
,,253,,49A-grb,{},,,21321,21321
,,255,,49A-grk,{},,,21541,21541
