confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,160,,30A-abk,{},,,187,187
,,158,,30A-aco,{},,,730,730
,,158,,30A-ain,{},,,1490,1490
,,159,,30A-agw,{},,,1416,1416
,,159,,30A-ala,{},,,1832,1832
,,158,,30A-ale,{},,,2043,2043
,,158,,30A-ame,{},,,2415,2415
,,159,,30A-amh,{},,,2550,2550
,,159,,30A-apu,{},,,3771,3771
,,158,,30A-abn,{},,,331,331
,,159,,30A-aeg,{},,,1060,1060
,,159,,30A-arg,{},,,4052,4052
,,159,,30A-asy,{},,,4728,4728
,,162,,30A-arp,{},,,4365,4365
,,159,,30A-abo,{},,,366,366
,,161,,30A-arc,{},,,3999,3999
,,158,,30A-arm,{},,,4184,4184
,,158,,30A-asm,{},,,4581,4581
,,158,,30A-awp,{},,,5194,5194
,,162,,30A-bab,{},,,5646,5646
,,158,,30A-bag,{},,,5841,5841
,,160,,30A-brs,{},,,9323,9323
,,158,,30A-bsq,{},,,9589,9589
,,158,,30A-bkr,{},,,7643,7643
,,158,,30A-baw,{},,,6315,6315
,,159,,30A-bys,{},,,10500,10500
,,159,,30A-bej,{},,,6727,6727
,,159,,30A-bma,{},,,8065,8065
,,161,,30A-bbw,{},,,6495,6495
,,158,,30A-brh,{},,,8839,8839
,,158,,30A-brm,{},,,9047,9047
,,161,,30A-bur,{},,,10136,10136
,,158,,30A-cah,{},,,10606,10606
,,159,,30A-cax,{},,,11024,11024
,,158,,30A-cnl,{},,,13151,13151
,,158,,30A-cnt,{},,,13291,13291
,,158,,30A-car,{},,,10872,10872
,,158,,30A-cyv,{},,,14549,14549
,,158,,30A-cha,{},,,11545,11545
,,162,,30A-cic,{},,,12524,12524
,,158,,30A-chi,{},,,11871,11871
,,159,,30A-cle,{},,,12715,12715
,,158,,30A-chk,{},,,11974,11974
,,158,,30A-chv,{},,,12377,12377
,,158,,30A-ccp,{},,,11297,11297
,,158,,30A-cmn,{},,,12946,12946
,,158,,30A-coo,{},,,13504,13504
,,159,,30A-cre,{},,,13848,13848
,,158,,30A-dag,{},,,14720,14720
,,158,,30A-dni,{},,,16277,16277
,,160,,30A-def,{},,,15002,15002
,,162,,30A-dio,{},,,15710,15710
,,159,,30A-diy,{},,,15807,15807
,,159,,30A-diz,{},,,15874,15874
,,158,,30A-djr,{},,,16089,16089
,,158,,30A-don,{},,,16434,16434
,,161,,30A-dyi,{},,,17081,17081
,,160,,30A-eng,{},,,17582,17582
,,158,,30A-epe,{},,,17780,17780
,,158,,30A-err,{},,,17906,17906
,,158,,30A-eve,{},,,18142,18142
,,158,,30A-ewe,{},,,18342,18342
,,158,,30A-fij,{},,,18602,18602
,,158,,30A-fin,{},,,18743,18743
,,159,,30A-fre,{},,,19012,19012
,,162,,30A-fgu,{},,,18568,18568
,,159,,30A-gae,{},,,19556,19556
,,158,,30A-geo,{},,,20113,20113
,,160,,30A-ger,{},,,20263,20263
,,161,,30A-gdi,{},,,19998,19998
,,160,,30A-god,{},,,20973,20973
,,158,,30A-goo,{},,,21174,21174
,,160,,30A-grb,{},,,21307,21307
,,160,,30A-grk,{},,,21523,21523
,,158,,30A-grw,{},,,21749,21749
,,158,,30A-gua,{},,,21909,21909
,,158,,30A-guu,{},,,22280,22280
,,158,,30A-hai,{},,,22497,22497
,,158,,30A-hat,{},,,22779,22779
,,159,,30A-hau,{},,,22869,22869
,,158,,30A-haw,{},,,23010,23010
,,158,,30A-hay,{},,,23074,23074
,,159,,30A-heb,{},,,23191,23191
,,159,,30A-hin,{},,,23483,23483
,,159,,30A-hix,{},,,23628,23628
,,158,,30A-hmo,{},,,23935,23935
,,158,,30A-hun,{},,,24608,24608
,,162,,30A-hzb,{},,,24930,24930
,,158,,30A-iaa,{},,,25044,25044
,,160,,30A-ice,{},,,25193,25193
,,158,,30A-igb,{},,,25416,25416
,,158,,30A-ika,{},,,25763,25763
,,158,,30A-imo,{},,,25932,25932
,,158,,30A-ind,{},,,26102,26102
,,162,,30A-ing,{},,,26253,26253
,,159,,30A-irq,{},,,26567,26567
,,158,,30A-ite,{},,,26904,26904
,,158,,30A-jaq,{},,,27346,27346
,,162,,30A-juh,{},,,27970,27970
,,158,,30A-kam,{},,,28347,28347
,,160,,30A-knd,{},,,32322,32322
,,158,,30A-knr,{},,,32765,32765
,,158,,30A-krk,{},,,34237,34237
,,159,,30A-kas,{},,,28488,28488
,,158,,30A-kay,{},,,28642,28642
,,160,,30A-ket,{},,,29328,29328
,,158,,30A-kew,{},,,29457,29457
,,158,,30A-khk,{},,,30065,30065
,,158,,30A-khl,{},,,30083,30083
,,158,,30A-kha,{},,,29873,29873
,,159,,30A-khs,{},,,30462,30462
,,158,,30A-khm,{},,,30144,30144
,,159,,30A-kmu,{},,,32106,32106
,,158,,30A-klv,{},,,31539,31539
,,158,,30A-kgz,{},,,29818,29818
,,162,,30A-kis,{},,,30897,30897
,,158,,30A-koa,{},,,32959,32959
,,158,,30A-kob,{},,,33080,33080
,,159,,30A-kol,{},,,33311,33311
,,162,,30A-kon,{},,,33409,33409
,,160,,30A-kfe,{},,,29580,29580
,,158,,30A-kse,{},,,34691,34691
,,158,,30A-kut,{},,,35371,35371
,,158,,30A-lad,{},,,36405,36405
,,158,,30A-lah,{},,,36531,36531
,,161,,30A-lak,{},,,36673,36673
,,158,,30A-lan,{},,,36800,36800
,,159,,30A-lat,{},,,37010,37010
,,160,,30A-lav,{},,,37147,37147
,,159,,30A-lel,{},,,37485,37485
,,158,,30A-lep,{},,,37621,37621
,,158,,30A-lez,{},,,37818,37818
,,162,,30A-lin,{},,,38167,38167
,,162,,30A-luv,{},,,39287,39287
,,159,,30A-mac,{},,,39571,39571
,,158,,30A-mak,{},,,39863,39863
,,158,,30A-mal,{},,,39972,39972
,,159,,30A-mlt,{},,,43322,43322
,,158,,30A-mnd,{},,,43707,43707
,,160,,30A-myi,{},,,47049,47049
,,158,,30A-mns,{},,,44052,44052
,,158,,30A-mao,{},,,40212,40212
,,158,,30A-map,{},,,40358,40358
,,160,,30A-mhi,{},,,42337,42337
,,158,,30A-mny,{},,,44144,44144
,,158,,30A-mar,{},,,40497,40497
,,161,,30A-mrd,{},,,44955,44955
,,158,,30A-mrt,{},,,45397,45397
,,162,,30A-mau,{},,,40664,40664
,,159,,30A-may,{},,,40858,40858
,,158,,30A-mei,{},,,41892,41892
,,158,,30A-mss,{},,,45842,45842
,,162,,30A-mxc,{},,,46667,46667
,,159,,30A-miy,{},,,42686,42686
,,158,,30A-mok,{},,,44353,44353
,,159,,30A-mos,{},,,44568,44568
,,159,,30A-mun,{},,,46242,46242
,,158,,30A-mrl,{},,,45152,45152
,,158,,30A-nht,{},,,49753,49753
,,160,,30A-kho,{},,,30279,30279
,,158,,30A-ndy,{},,,48565,48565
,,158,,30A-ntu,{},,,51241,51241
,,158,,30A-nez,{},,,48892,48892
,,162,,30A-ngg,{},,,49064,49064
,,158,,30A-ngi,{},,,49108,49108
,,160,,30A-nca,{},,,48216,48216
,,158,,30A-niv,{},,,50068,50068
,,162,,30A-nko,{},,,50287,50287
,,158,,30A-nbd,{},,,48029,48029
,,162,,30A-nug,{},,,51443,51443
,,162,,30A-nym,{},,,51852,51852
,,162,,30A-nyh,{},,,51779,51779
,,159,,30A-oji,{},,,52194,52194
,,160,,30A-ond,{},,,52419,52419
,,158,,30A-ork,{},,,52879,52879
,,159,,30A-orh,{},,,52730,52730
,,158,,30A-otm,{},,,53111,53111
,,158,,30A-pai,{},,,53421,53421
,,158,,30A-pal,{},,,53513,53513
,,159,,30A-pan,{},,,53596,53596
,,159,,30A-psh,{},,,55691,55691
,,159,,30A-psm,{},,,55780,55780
,,161,,30A-pau,{},,,53774,53774
,,158,,30A-prs,{},,,55552,55552
,,158,,30A-pil,{},,,54144,54144
,,158,,30A-pip,{},,,54165,54165
,,161,,30A-prh,{},,,55384,55384
,,158,,30A-pit,{},,,54302,54302
,,159,,30A-ppi,{},,,55255,55255
,,158,,30A-pmc,{},,,54579,54579
,,159,,30A-qaf,{},,,56258,56258
,,158,,30A-qim,{},,,56486,56486
,,158,,30A-ram,{},,,56778,56778
,,158,,30A-rap,{},,,56927,56927
,,159,,30A-ren,{},,,57154,57154
,,160,,30A-ret,{},,,57222,57222
,,160,,30A-rus,{},,,57919,57919
,,158,,30A-smt,{},,,60683,60683
,,158,,30A-san,{},,,58407,58407
,,158,,30A-saw,{},,,58590,58590
,,158,,30A-sml,{},,,60568,60568
,,160,,30A-snc,{},,,60746,60746
,,158,,30A-snt,{},,,61100,61100
,,158,,30A-shk,{},,,59393,59393
,,162,,30A-shn,{},,,59548,59548
,,158,,30A-srn,{},,,61925,61925
,,159,,30A-spa,{},,,61484,61484
,,158,,30A-sue,{},,,62226,62226
,,162,,30A-sup,{},,,62473,62473
,,162,,30A-swa,{},,,62713,62713
,,158,,30A-tab,{},,,63008,63008
,,159,,30A-tag,{},,,63216,63216
,,159,,30A-tap,{},,,63591,63591
,,160,,30A-tml,{},,,66151,66151
,,158,,30A-tha,{},,,64772,64772
,,158,,30A-tho,{},,,64936,64936
,,158,,30A-tib,{},,,65085,65085
,,160,,30A-tid,{},,,65171,65171
,,159,,30A-tgr,{},,,64691,64691
,,159,,30A-tiw,{},,,65507,65507
,,158,,30A-tol,{},,,66864,66864
,,158,,30A-tot,{},,,66992,66992
,,161,,30A-tsz,{},,,67924,67924
