confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,151,,28A-abi,{},,,100,100
,,151,,28A-abk,{},,,185,185
,,151,,28A-aco,{},,,728,728
,,151,,28A-ain,{},,,1488,1488
,,151,,28A-ala,{},,,1830,1830
,,151,,28A-ame,{},,,2413,2413
,,151,,28A-apu,{},,,3769,3769
,,151,,28A-aeg,{},,,1058,1058
,,153,,28A-ana,{},,,3086,3086
,,151,,28A-arp,{},,,4363,4363
,,153,,28A-arm,{},,,4182,4182
,,151,,28A-asm,{},,,4579,4579
,,151,,28A-awp,{},,,5192,5192
,,151,,28A-aym,{},,,5412,5412
,,151,,28A-bag,{},,,5839,5839
,,151,,28A-bam,{},,,6087,6087
,,151,,28A-brs,{},,,9321,9321
,"<div class=""example"">    <table border=""0"">            <tr>        <td>          <p> </p>        </td>        <td>          <p>‘you.<span style=""font-variant: small-caps;"">pl</span>’</p>        </td>        <td>          <p>cf. ‘we’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-variant: small-caps;"">abs </p>        </td>        <td>          <p style=""font-style:italic;"">zuek </p>        </td>        <td>          <p style=""font-style:italic;"">gu </p>        </td>      </tr>      <tr>        <td>          <p style=""font-variant: small-caps;"">erg </p>        </td>        <td>          <p style=""font-style:italic;"">zuek </p>        </td>        <td>          <p style=""font-style:italic;"">guk </p>        </td>      </tr>    </table>  </div>  ",152,,28A-bsq,{},,,9587,9587
,,151,,28A-bkr,{},,,7641,7641
,,154,,28A-baw,{},,,6313,6313
,,151,,28A-bej,{},,,6725,6725
,,151,,28A-bma,{},,,8063,8063
,,154,,28A-brh,{},,,8837,8837
,,151,,28A-bri,{},,,8934,8934
,,151,,28A-brm,{},,,9045,9045
