confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,146,,26A-erk,{},,,17871,17871
,,143,,26A-eip,{},,,17281,17281
,,143,,26A-emb,{},,,17428,17428
,,145,,26A-eme,{},,,17470,17470
,,143,,26A-ene,{},,,17526,17526
,,142,,26A-egn,{},,,17236,17236
,,146,,26A-eno,{},,,17713,17713
,,143,,26A-eng,{},,,17578,17578
,,143,,26A-epe,{},,,17776,17776
,,142,,26A-ese,{},,,17966,17966
,,143,,26A-est,{},,,18022,18022
,,144,,26A-eud,{},,,18079,18079
,,143,,26A-evn,{},,,18273,18273
,,143,,26A-eve,{},,,18138,18138
,,145,,26A-ewe,{},,,18338,18338
,,147,,26A-ewo,{},,,18453,18453
,,143,,26A-fas,{},,,18536,18536
,,142,,26A-fij,{},,,18598,18598
,,143,,26A-fin,{},,,18739,18739
,,143,,26A-pdp,{},,,53950,53950
,,143,,26A-for,{},,,18935,18935
,,143,,26A-fre,{},,,19008,19008
,,144,,26A-fua,{},,,19168,19168
,,145,,26A-ful,{},,,19255,19255
,,144,,26A-fur,{},,,19294,19294
,,142,,26A-fut,{},,,19372,19372
,,144,,26A-fye,{},,,19446,19446
,,145,,26A-gaa,{},,,19527,19527
,,144,,26A-gds,{},,,20024,20024
,,144,,26A-gae,{},,,19554,19554
,,143,,26A-gah,{},,,19618,19618
,,143,,26A-gal,{},,,19650,19650
,,143,,26A-gar,{},,,19772,19772
,,143,,26A-grr,{},,,21680,21680
,,145,,26A-gbs,{},,,19965,19965
,,143,,26A-gbb,{},,,19900,19900
,,144,,26A-geo,{},,,20109,20109
,,143,,26A-ger,{},,,20259,20259
,,143,,26A-gim,{},,,20488,20488
,,144,,26A-goa,{},,,20924,20924
,,142,,26A-goe,{},,,21020,21020
,,142,,26A-gok,{},,,21060,21060
,,143,,26A-gln,{},,,20693,20693
,,143,,26A-gon,{},,,21110,21110
,,146,,26A-goo,{},,,21170,21170
,,143,,26A-grb,{},,,21304,21304
,,143,,26A-grk,{},,,21519,21519
,,143,,26A-grw,{},,,21745,21745
,,147,,26A-gua,{},,,21906,21906
,,143,,26A-gud,{},,,22017,22017
,,143,,26A-gug,{},,,22072,22072
,,142,,26A-gul,{},,,22158,22158
,,145,,26A-gmw,{},,,20750,20750
,,144,,26A-gmz,{},,,20801,20801
,,146,,26A-gnn,{},,,20883,20883
,,144,,26A-gku,{},,,20609,20609
,,143,,26A-ggu,{},,,20391,20391
,,144,,26A-gur,{},,,22237,22237
,,143,,26A-guu,{},,,22279,22279
,,146,,26A-gyc,{},,,22429,22429
,,143,,26A-hai,{},,,22494,22494
,,143,,26A-hal,{},,,22619,22619
,,145,,26A-ham,{},,,22670,22670
,,147,,26A-hat,{},,,22778,22778
,,142,,26A-hau,{},,,22865,22865
,,142,,26A-haw,{},,,23008,23008
,,143,,26A-hay,{},,,23073,23073
,,144,,26A-heb,{},,,23187,23187
,,143,,26A-hin,{},,,23479,23479
,,145,,26A-hix,{},,,23624,23624
,,142,,26A-hma,{},,,23825,23825
,,142,,26A-hmo,{},,,23931,23931
,,143,,26A-ho,{},,,24143,24143
,,142,,26A-hoa,{},,,24164,24164
,,143,,26A-hop,{},,,24258,24258
,,144,,26A-hua,{},,,24415,24415
,,144,,26A-hlp,{},,,23748,23748
,,142,,26A-htc,{},,,24366,24366
,,145,,26A-hve,{},,,24808,24808
,,145,,26A-hui,{},,,24493,24493
,,143,,26A-hmi,{},,,23864,23864
,,143,,26A-hum,{},,,24542,24542
,,147,,26A-hnd,{},,,24099,24099
,,143,,26A-hun,{},,,24604,24604
,,143,,26A-hzb,{},,,24926,24926
,,143,,26A-hpd,{},,,24302,24302
,,146,,26A-hup,{},,,24745,24745
,,142,,26A-iaa,{},,,25042,25042
,,142,,26A-iba,{},,,25145,25145
,,143,,26A-ice,{},,,25192,25192
,,146,,26A-idn,{},,,25263,25263
,,145,,26A-ifu,{},,,25357,25357
,,145,,26A-ign,{},,,25530,25530
,,144,,26A-ijo,{},,,25624,25624
,,143,,26A-ik,{},,,25695,25695
,,144,,26A-ika,{},,,25759,25759
,,145,,26A-ina,{},,,26033,26033
,,143,,26A-ind,{},,,26098,26098
,,144,,26A-igs,{},,,25570,25570
,,143,,26A-ing,{},,,26250,26250
,,143,,26A-inn,{},,,26338,26338
,,145,,26A-iqu,{},,,26382,26382
,,143,,26A-irx,{},,,26725,26725
,,143,,26A-irq,{},,,26564,26564
,,147,,26A-irr,{},,,26680,26680
,,145,,26A-iri,{},,,26442,26442
,,142,,26A-isa,{},,,26748,26748
,,143,,26A-ita,{},,,26812,26812
,,143,,26A-ite,{},,,26903,26903
,,145,,26A-izi,{},,,27076,27076
,,145,,26A-jab,{},,,27116,27116
,,147,,26A-jak,{},,,27196,27196
,,143,,26A-jms,{},,,27653,27653
,,143,,26A-jpn,{},,,27791,27791
,,143,,26A-jaq,{},,,27344,27344
,,143,,26A-jeb,{},,,27473,27473
,,142,,26A-jng,{},,,27703,27703
,,143,,26A-jiv,{},,,27565,27565
,,142,,26A-juh,{},,,27967,27967
,,142,,26A-juk,{},,,28070,28070
,,142,,26A-jmo,{},,,27613,27613
,,145,,26A-kab,{},,,28188,28188
,,143,,26A-kac,{},,,28233,28233
,,145,,26A-krr,{},,,34511,34511
,,146,,26A-kls,{},,,31481,31481
,,143,,26A-kmk,{},,,31890,31890
,,145,,26A-kma,{},,,31691,31691
,,146,,26A-kmz,{},,,32197,32197
,,143,,26A-kms,{},,,32053,32053
,,147,,26A-kba,{},,,28752,28752
,,144,,26A-kmr,{},,,32031,32031
,,146,,26A-kan,{},,,28385,28385
,,143,,26A-knk,{},,,32530,32530
,,143,,26A-kbu,{},,,28847,28847
,,143,,26A-knd,{},,,32318,32318
,,143,,26A-knr,{},,,32761,32761
,,143,,26A-krc,{},,,33983,33983
,,143,,26A-krj,{},,,34194,34194
,,143,,26A-kar,{},,,28443,28443
,,143,,26A-kkp,{},,,31107,31107
,,146,,26A-kbw,{},,,28856,28856
,,142,,26A-ksg,{},,,34804,34804
,,146,,26A-kmj,{},,,31847,31847
,,142,,26A-kaa,{},,,28140,28140
,,145,,26A-krk,{},,,34233,34233
,,146,,26A-ktc,{},,,34937,34937
,,145,,26A-ktl,{},,,35015,35015
,,143,,26A-kws,{},,,35756,35756
,,142,,26A-kyl,{},,,36037,36037
,,143,,26A-kay,{},,,28638,28638
,,147,,26A-kel,{},,,29108,29108
,,143,,26A-kem,{},,,29145,29145
,,143,,26A-ken,{},,,29181,29181
,,143,,26A-ker,{},,,29230,29230
,,146,,26A-ksa,{},,,34651,34651
,,146,,26A-ket,{},,,29325,29325
,,143,,26A-kew,{},,,29454,29454
,,143,,26A-khl,{},,,30082,30082
,,143,,26A-khg,{},,,30015,30015
,,143,,26A-kha,{},,,29869,29869
,,144,,26A-kmh,{},,,31793,31793
,,143,,26A-kty,{},,,35088,35088
,,142,,26A-khr,{},,,30402,30402
,,142,,26A-khs,{},,,30458,30458
,,143,,26A-khi,{},,,30054,30054
,,142,,26A-khm,{},,,30140,30140
,,142,,26A-kmu,{},,,32103,32103
,,147,,26A-kik,{},,,30600,30600
,,146,,26A-klv,{},,,31535,31535
,,145,,26A-klw,{},,,31638,31638
,,142,,26A-kim,{},,,30667,30667
,,143,,26A-knn,{},,,32685,32685
,,145,,26A-kio,{},,,30754,30754
,,145,,26A-kri,{},,,34158,34158
,,143,,26A-kgz,{},,,29817,29817
,,145,,26A-krb,{},,,33912,33912
,,142,,26A-kir,{},,,30857,30857
,,144,,26A-kiw,{},,,30992,30992
,,143,,26A-klm,{},,,31398,31398
,,145,,26A-koa,{},,,32955,32955
,,143,,26A-kob,{},,,33077,33077
,,145,,26A-koe,{},,,33195,33195
,,143,,26A-kmo,{},,,31958,31958
,,143,,26A-kta,{},,,34905,34905
,,143,,26A-kok,{},,,33274,33274
,,142,,26A-kkt,{},,,31157,31157
,,143,,26A-kol,{},,,33309,33309
,,143,,26A-kmb,{},,,31743,31743
,,142,,26A-xbi,{},,,73266,73266
,,143,,26A-kop,{},,,33481,33481
,,144,,26A-kom,{},,,33371,33371
,,147,,26A-kon,{},,,33406,33406
,,144,,26A-knw,{},,,32883,32883
,,143,,26A-kni,{},,,32485,32485
,,143,,26A-krn,{},,,34330,34330
,,143,,26A-kor,{},,,33524,33524
,,143,,26A-kku,{},,,31190,31190
,,144,,26A-kfe,{},,,29576,29576
,,143,,26A-krw,{},,,34556,34556
,,144,,26A-kry,{},,,34609,34609
,,142,,26A-kos,{},,,33650,33650
,,143,,26A-koy,{},,,33745,33745
,,142,,26A-kse,{},,,34688,34688
,,142,,26A-kch,{},,,28939,28939
,,145,,26A-kre,{},,,34089,34089
,,146,,26A-kro,{},,,34395,34395
,,143,,26A-knc,{},,,32257,32257
,,143,,26A-kya,{},,,35955,35955
,,143,,26A-kmn,{},,,31931,31931
,,144,,26A-knm,{},,,32603,32603
,,144,,26A-kmp,{},,,32003,32003
,,145,,26A-kuo,{},,,35258,35258
,,144,,26A-krd,{},,,34043,34043
,,144,,26A-kut,{},,,35367,35367
,,142,,26A-thy,{},,,65014,65014
,,143,,26A-kuv,{},,,35489,35489
,,147,,26A-kwn,{},,,35654,35654
,,143,,26A-kwz,{},,,35861,35861
,,143,,26A-kwo,{},,,35699,35699
,,143,,26A-kwt,{},,,35795,35795
,,143,,26A-kyk,{},,,36000,36000
,,143,,26A-laa,{},,,36297,36297
,,143,,26A-lac,{},,,36356,36356
,,143,,26A-lad,{},,,36402,36402
,,145,,26A-lag,{},,,36482,36482
,,142,,26A-lah,{},,,36530,36530
,,142,,26A-lai,{},,,36605,36605
,,146,,26A-lkt,{},,,38374,38374
,,142,,26A-lal,{},,,36720,36720
,,146,,26A-lmh,{},,,38588,38588
,,143,,26A-lmg,{},,,38542,38542
,,143,,26A-lmn,{},,,38642,38642
,,142,,26A-lmp,{},,,38684,38684
,,145,,26A-lan,{},,,36796,36796
,,142,,26A-lao,{},,,36911,36911
,,146,,26A-lar,{},,,36964,36964
,,144,,26A-lat,{},,,37007,37007
,,144,,26A-lav,{},,,37143,37143
,,144,,26A-lec,{},,,37442,37442
,,143,,26A-lel,{},,,37484,37484
,,147,,26A-llm,{},,,38502,38502
,,146,,26A-len,{},,,37559,37559
,,145,,26A-ldu,{},,,37378,37378
,,142,,26A-lep,{},,,37618,37618
,,146,,26A-lew,{},,,37748,37748
,,143,,26A-lez,{},,,37814,37814
,,143,,26A-lho,{},,,38036,38036
,,143,,26A-lim,{},,,38106,38106
,,142,,26A-lnd,{},,,38748,38748
,,143,,26A-lit,{},,,38266,38266
,,142,,26A-lgu,{},,,37999,37999
,,146,,26A-lon,{},,,38828,38828
,,144,,26A-lot,{},,,38877,38877
,,142,,26A-lou,{},,,38908,38908
,,147,,26A-lda,{},,,37309,37309
,,146,,26A-lug,{},,,39042,39042
,,143,,26A-lui,{},,,39115,39115
,,146,,26A-lbu,{},,,37264,37264
,,145,,26A-luo,{},,,39185,39185
,,146,,26A-kkv,{},,,31236,31236
,,147,,26A-luv,{},,,39283,39283
,,146,,26A-maa,{},,,39432,39432
,,144,,26A-mab,{},,,39502,39502
,,143,,26A-mac,{},,,39570,39570
,,142,,26A-mad,{},,,39649,39649
,,143,,26A-mdm,{},,,41587,41587
,,142,,26A-mae,{},,,39700,39700
,,143,,26A-mne,{},,,43847,43847
,,145,,26A-mpr,{},,,44796,44796
,,146,,26A-msn,{},,,45751,45751
,,143,,26A-mai,{},,,39770,39770
,,143,,26A-maj,{},,,39809,39809
,,142,,26A-mak,{},,,39862,39862
,,142,,26A-mkj,{},,,42971,42971
,,142,,26A-mal,{},,,39968,39968
,,143,,26A-mlg,{},,,43198,43198
,,146,,26A-mam,{},,,40089,40089
,,142,,26A-mmn,{},,,43480,43480
,,146,,26A-mmv,{},,,43527,43527
,,144,,26A-mnm,{},,,43961,43961
,,143,,26A-mnc,{},,,43639,43639
,,144,,26A-mdn,{},,,41609,41609
,,143,,26A-mnd,{},,,43703,43703
,,145,,26A-myi,{},,,47045,47045
,,145,,26A-mbt,{},,,41204,41204
,,142,,26A-mng,{},,,43909,43909
,,143,,26A-mgg,{},,,42168,42168
,,142,,26A-man,{},,,40147,40147
,,147,,26A-mwb,{},,,46517,46517
,,143,,26A-mns,{},,,44051,44051
,,142,,26A-mao,{},,,40208,40208
,,143,,26A-map,{},,,40355,40355
,,146,,26A-mra,{},,,44895,44895
,,142,,26A-mku,{},,,43057,43057
,,143,,26A-mhi,{},,,42336,42336
,,143,,26A-mny,{},,,44142,44142
,,144,,26A-mrg,{},,,45021,45021
,,145,,26A-mar,{},,,40493,40493
,,143,,26A-mme,{},,,43443,43443
,,143,,26A-mrt,{},,,45393,45393
,,142,,26A-mru,{},,,45502,45502
,,145,,26A-msk,{},,,45648,45648
,,143,,26A-msl,{},,,45679,45679
,,143,,26A-mts,{},,,45986,45986
,,147,,26A-mtb,{},,,45917,45917
,,142,,26A-mka,{},,,42813,42813
,,146,,26A-mau,{},,,40660,40660
,,147,,26A-may,{},,,40854,40854
,,144,,26A-mzh,{},,,47300,47300
,,146,,26A-mba,{},,,40998,40998
,,143,,26A-mbr,{},,,41171,41171
,,143,,26A-mby,{},,,41239,41239
,,144,,26A-mdo,{},,,41651,41651
,,142,,26A-mbm,{},,,41124,41124
,,143,,26A-mee,{},,,41781,41781
,,145,,26A-meh,{},,,41818,41818
,,144,,26A-mei,{},,,41888,41888
,,142,,26A-mek,{},,,41997,41997
,,143,,26A-mde,{},,,41468,41468
,,145,,26A-men,{},,,42040,42040
,,145,,26A-mer,{},,,42078,42078
,,146,,26A-mea,{},,,41740,41740
,,143,,26A-mpt,{},,,44818,44818
,,142,,26A-mie,{},,,42467,42467
,,144,,26A-mki,{},,,42945,42945
,,143,,26A-mik,{},,,42529,42529
,,142,,26A-min,{},,,42573,42573
,,143,,26A-msg,{},,,45601,45601
,,143,,26A-mis,{},,,42628,42628
,,143,,26A-mss,{},,,45839,45839
,,147,,26A-mxc,{},,,46664,46664
,,145,,26A-mxj,{},,,46799,46799
,,142,,26A-mxo,{},,,46843,46843
,,146,,26A-mxp,{},,,46880,46880
,,143,,26A-miy,{},,,42684,42684
,,142,,26A-miz,{},,,42755,42755
,,144,,26A-mcc,{},,,41293,41293
,,145,,26A-mcv,{},,,41408,41408
,,143,,26A-mog,{},,,44280,44280
,,146,,26A-moh,{},,,44304,44304
,,144,,26A-mok,{},,,44351,44351
,,144,,26A-fqs,{},,,18963,18963
,,142,,26A-mon,{},,,44440,44440
,,145,,26A-mga,{},,,42121,42121
,,143,,26A-mkh,{},,,42922,42922
,,143,,26A-mno,{},,,44011,44011
,,143,,26A-moo,{},,,44481,44481
,,143,,26A-moe,{},,,44210,44210
,,146,,26A-mro,{},,,45254,45254
,,144,,26A-mou,{},,,44647,44647
,,143,,26A-mtu,{},,,46031,46031
,,143,,26A-mot,{},,,44618,44618
,,146,,26A-aoj,{},,,3564,3564
,,144,,26A-mui,{},,,46124,46124
,,144,,26A-msc,{},,,45566,45566
,,142,,26A-mum,{},,,46163,46163
,,145,,26A-mna,{},,,43569,43569
,,143,,26A-mun,{},,,46239,46239
,,147,,26A-mgk,{},,,42239,42239
,,142,,26A-mup,{},,,46328,46328
,,144,,26A-mrl,{},,,45149,45149
,,144,,26A-mur,{},,,46394,46394
,,143,,26A-mrw,{},,,45540,45540
,,143,,26A-mgu,{},,,42294,42294
,,142,,26A-mus,{},,,46424,46424
,,143,,26A-mut,{},,,46461,46461
,,143,,26A-nab,{},,,47324,47324
,,143,,26A-ngt,{},,,49439,49439
,,143,,26A-nag,{},,,47398,47398
,,142,,26A-nze,{},,,51971,51971
,,145,,26A-nhh,{},,,49624,49624
,,146,,26A-nhm,{},,,49659,49659
,,145,,26A-nht,{},,,49750,49750
,,143,,26A-bio,{},,,7423,7423
,,144,,26A-nak,{},,,47533,47533
,,143,,26A-kho,{},,,30275,30275
,,143,,26A-nmb,{},,,50485,50485
,,145,,26A-nam,{},,,47603,47603
,,145,,26A-nan,{},,,47656,47656
,,143,,26A-nar,{},,,47744,47744
,,144,,26A-nph,{},,,50895,50895
,,143,,26A-nas,{},,,47797,47797
,,147,,26A-nav,{},,,47894,47894
,,147,,26A-ndb,{},,,48303,48303
,,145,,26A-ndj,{},,,48370,48370
,,145,,26A-ndo,{},,,48405,48405
,,143,,26A-ndt,{},,,48481,48481
,,142,,26A-ndy,{},,,48561,48561
,,143,,26A-ntu,{},,,51237,51237
,,143,,26A-naj,{},,,47492,47492
,,143,,26A-nep,{},,,48722,48722
,,145,,26A-nev,{},,,48769,48769
,,144,,26A-nwd,{},,,51703,51703
,,143,,26A-new,{},,,48812,48812
,,145,,26A-nez,{},,,48888,48888
,,142,,26A-ngd,{},,,49033,49033
,,143,,26A-ngj,{},,,49214,49214
,,144,,26A-ngl,{},,,49274,49274
,,144,,26A-nkb,{},,,50180,50180
,,144,,26A-ngm,{},,,49328,49328
,,143,,26A-nga,{},,,48987,48987
,,145,,26A-ngn,{},,,49370,49370
,,143,,26A-ngw,{},,,49504,49504
,,145,,26A-nti,{},,,51074,51074
,,143,,26A-ngi,{},,,49104,49104
,,143,,26A-ngz,{},,,49545,49545
,,147,,26A-ngo,{},,,49398,49398
,,143,,26A-nha,{},,,49596,49596
,,147,,26A-nia,{},,,49849,49849
,,143,,26A-nca,{},,,48215,48215
,,143,,26A-nsn,{},,,51027,51027
,,142,,26A-nsg,{},,,50987,50987
,,142,,26A-niu,{},,,49989,49989
,,144,,26A-niv,{},,,50064,50064
,,147,,26A-nkn,{},,,50234,50234
,,147,,26A-nko,{},,,50284,50284
,,143,,26A-noc,{},,,50672,50672
,,143,,26A-nog,{},,,50704,50704
,,145,,26A-non,{},,,50737,50737
,,143,,26A-noo,{},,,50777,50777
,,143,,26A-nor,{},,,50843,50843
,,146,,26A-nua,{},,,51328,51328
,,143,,26A-nbd,{},,,48026,48026
,,143,,26A-nue,{},,,51374,51374
,,145,,26A-nug,{},,,51439,51439
,,142,,26A-nun,{},,,51548,51548
,,142,,26A-nup,{},,,51599,51599
,,147,,26A-nym,{},,,51851,51851
,,143,,26A-nyi,{},,,51802,51802
,,143,,26A-nis,{},,,49962,49962
