confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,353,,69A-bem,{},,,6854,6854
,,356,,69A-bfg,{},,,7010,7010
,,356,,69A-bma,{},,,8091,8091
,,353,,69A-brf,{},,,8781,8781
,,356,,69A-zag,{},,,75669,75669
,,354,,69A-ber,{},,,6942,6942
,,356,,69A-bti,{},,,9727,9727
,,354,,69A-bkb,{},,,7574,7574
,,354,,69A-bho,{},,,7202,7202
,,357,,69A-bik,{},,,7336,7336
,,356,,69A-bkl,{},,,7606,7606
,,356,,69A-bia,{},,,7240,7240
,,354,,69A-bln,{},,,7872,7872
,,354,,69A-bnr,{},,,8362,8362
,,354,,69A-blx,{},,,7973,7973
,,354,,69A-bil,{},,,7377,7377
,,354,,69A-bmb,{},,,8157,8157
,,354,,69A-bin,{},,,7411,7411
,,353,,69A-big,{},,,7282,7282
,,356,,69A-bbw,{},,,6505,6505
,,354,,69A-bii,{},,,7296,7296
,,353,,69A-bir,{},,,7464,7464
,,353,,69A-bla,{},,,7783,7783
,,356,,69A-boa,{},,,8400,8400
,,354,,69A-bod,{},,,8463,8463
,,354,,69A-boi,{},,,8491,8491
,,353,,69A-bgo,{},,,7096,7096
,,353,,69A-btk,{},,,9752,9752
,,354,,69A-boj,{},,,8498,8498
,,354,,69A-brr,{},,,9280,9280
,,354,,69A-brh,{},,,8871,8871
,,354,,69A-bre,{},,,8731,8731
,,354,,69A-bri,{},,,8948,8948
,,356,,69A-bdu,{},,,6658,6658
,,353,,69A-bud,{},,,9897,9897
,,354,,69A-bgn,{},,,7079,7079
,,354,,69A-bun,{},,,10097,10097
,,354,,69A-bnu,{},,,8374,8374
,,354,,69A-bul,{},,,10007,10007
,,357,,69A-pnu,{},,,54874,54874
,,354,,69A-bua,{},,,9865,9865
,,354,,69A-but,{},,,10294,10294
,,354,,69A-brm,{},,,9081,9081
,,354,,69A-bmr,{},,,8194,8194
,,354,,69A-brn,{},,,9169,9169
,,354,,69A-bur,{},,,10171,10171
,,353,,69A-bsh,{},,,9460,9460
,,354,,69A-bya,{},,,10467,10467
,,354,,69A-cah,{},,,10623,10623
,,354,,69A-cax,{},,,11038,11038
,,353,,69A-cam,{},,,10783,10783
,,354,,69A-cnm,{},,,13257,13257
,,357,,69A-cnl,{},,,13184,13184
,,354,,69A-cnt,{},,,13318,13318
,,354,,69A-crp,{},,,14027,14027
,,354,,69A-car,{},,,10889,10889
,,354,,69A-cde,{},,,11370,11370
,,354,,69A-cas,{},,,10948,10948
,,354,,69A-cay,{},,,11089,11089
,,356,,69A-cyv,{},,,14570,14570
,,353,,69A-ceb,{},,,11433,11433
,,357,,69A-cem,{},,,11467,11467
,,354,,69A-cbo,{},,,11171,11171
,,356,,69A-chh,{},,,11836,11836
,,354,,69A-cld,{},,,12680,12680
,,354,,69A-chb,{},,,11655,11655
,,354,,69A-chg,{},,,11799,11799
,,354,,69A-chn,{},,,12111,12111
,,353,,69A-cso,{},,,14090,14090
,,356,,69A-cya,{},,,14479,14479
,,354,,69A-chc,{},,,11682,11682
,,354,,69A-cmh,{},,,12855,12855
,,354,,69A-che,{},,,11759,11759
,,353,,69A-cic,{},,,12531,12531
,,354,,69A-chi,{},,,11884,11884
,,356,,69A-ccm,{},,,11234,11234
,,356,,69A-cle,{},,,12736,12736
,,353,,69A-cpl,{},,,13702,13702
,,356,,69A-chq,{},,,12220,12220
,,356,,69A-ckl,{},,,12623,12623
,,357,,69A-chs,{},,,12316,12316
,,357,,69A-cti,{},,,14148,14148
,,354,,69A-cpy,{},,,13774,13774
,,353,,69A-chp,{},,,12170,12170
,,353,,69A-cqt,{},,,13802,13802
,,354,,69A-ctm,{},,,14250,14250
,,354,,69A-cct,{},,,11322,11322
,,354,,69A-cln,{},,,12804,12804
,,354,,69A-chx,{},,,12486,12486
,,354,,69A-cmy,{},,,13088,13088
,,357,,69A-chr,{},,,12259,12259
,,353,,69A-chj,{},,,11916,11916
,,356,,69A-chk,{},,,12013,12013
,,354,,69A-cba,{},,,11131,11131
,,354,,69A-chv,{},,,12395,12395
,,354,,69A-coa,{},,,13373,13373
,,357,,69A-coc,{},,,13401,13401
,,353,,69A-coe,{},,,13435,13435
,,354,,69A-cmn,{},,,12970,12970
,,354,,69A-coo,{},,,13527,13527
,,357,,69A-cop,{},,,13592,13592
,,354,,69A-crn,{},,,13972,13972
,,353,,69A-cre,{},,,13877,13877
,,354,,69A-cub,{},,,14329,14329
,,354,,69A-cui,{},,,14370,14370
,,354,,69A-cup,{},,,14413,14413
,,356,,69A-cze,{},,,14631,14631
,,354,,69A-dag,{},,,14743,14743
,,356,,69A-dgb,{},,,15202,15202
,,354,,69A-dgr,{},,,15290,15290
,,354,,69A-dan,{},,,14860,14860
,,354,,69A-dni,{},,,16302,16302
,,354,,69A-dsh,{},,,16725,16725
,,354,,69A-drm,{},,,16681,16681
,,354,,69A-daw,{},,,14906,14906
,,354,,69A-des,{},,,15071,15071
,,354,,69A-deu,{},,,15120,15120
,,354,,69A-dhw,{},,,15439,15439
,,354,,69A-dhr,{},,,15416,15416
,,354,,69A-dhb,{},,,15356,15356
,,354,,69A-dhm,{},,,15385,15385
,,356,,69A-die,{},,,15512,15512
,,354,,69A-dig,{},,,15571,15571
,,354,,69A-dms,{},,,16224,16224
,,354,,69A-dim,{},,,15607,15607
,,357,,69A-din,{},,,15650,15650
,,356,,69A-dio,{},,,15731,15731
,,354,,69A-diy,{},,,15818,15818
,,354,,69A-dja,{},,,15903,15903
,,354,,69A-djm,{},,,15977,15977
,,354,,69A-djp,{},,,16045,16045
,,354,,69A-djr,{},,,16101,16101
,,354,,69A-djn,{},,,16001,16001
,,354,,69A-dji,{},,,15938,15938
,,354,,69A-dlm,{},,,16123,16123
,,354,,69A-der,{},,,15051,15051
,,354,,69A-dmk,{},,,16201,16201
,,354,,69A-dom,{},,,16392,16392
,,354,,69A-dgo,{},,,15242,15242
,,356,,69A-dds,{},,,14973,14973
,,355,,69A-doy,{},,,16495,16495
,,357,,69A-dre,{},,,16578,16578
,,354,,69A-duk,{},,,16821,16821
,,354,,69A-dmi,{},,,16171,16171
,,354,,69A-dun,{},,,16939,16939
,,354,,69A-dut,{},,,16992,16992
,,354,,69A-dyi,{},,,17100,17100
,,357,,69A-erk,{},,,17874,17874
,,354,,69A-eip,{},,,17285,17285
,,354,,69A-eka,{},,,17373,17373
,,354,,69A-emb,{},,,17431,17431
,,354,,69A-eme,{},,,17474,17474
,,354,,69A-ene,{},,,17531,17531
,,355,,69A-egn,{},,,17248,17248
,,356,,69A-eno,{},,,17717,17717
,,354,,69A-eng,{},,,17622,17622
,,354,,69A-epe,{},,,17806,17806
,,354,,69A-ese,{},,,17970,17970
,,354,,69A-est,{},,,18035,18035
,,354,,69A-eud,{},,,18085,18085
,,354,,69A-evn,{},,,18284,18284
,,354,,69A-eve,{},,,18181,18181
,,353,,69A-ewo,{},,,18462,18462
,,354,,69A-fas,{},,,18538,18538
,,357,,69A-fij,{},,,18635,18635
,,354,,69A-fin,{},,,18783,18783
,,354,,69A-pdp,{},,,53955,53955
,,357,,69A-fon,{},,,18902,18902
,,354,,69A-for,{},,,18939,18939
,,354,,69A-fre,{},,,19052,19052
,,354,,69A-fua,{},,,19182,19182
,,354,,69A-fur,{},,,19314,19314
,,357,,69A-fut,{},,,19384,19384
,,354,,69A-fye,{},,,19452,19452
,,354,,69A-gaa,{},,,19534,19534
,,354,,69A-gds,{},,,20029,20029
,,356,,69A-gae,{},,,19566,19566
,,354,,69A-gah,{},,,19624,19624
,,354,,69A-gal,{},,,19654,19654
,,354,,69A-grf,{},,,21412,21412
,,354,,69A-gar,{},,,19798,19798
,,354,,69A-grr,{},,,21687,21687
,,354,,69A-grs,{},,,21711,21711
,,356,,69A-gbs,{},,,19969,19969
,,354,,69A-gbb,{},,,19913,19913
,,354,,69A-geo,{},,,20151,20151
,,354,,69A-ger,{},,,20299,20299
,,354,,69A-gid,{},,,20466,20466
,,354,,69A-gim,{},,,20493,20493
,,354,,69A-goa,{},,,20933,20933
,,357,,69A-goe,{},,,21025,21025
,,354,,69A-gog,{},,,21053,21053
,,355,,69A-gok,{},,,21066,21066
,,354,,69A-gln,{},,,20699,20699
,,354,,69A-gon,{},,,21117,21117
,,353,,69A-goo,{},,,21210,21210
,,354,,69A-gan,{},,,19713,19713
,,354,,69A-grb,{},,,21333,21333
,,354,,69A-grk,{},,,21558,21558
,,354,,69A-grw,{},,,21784,21784
,,357,,69A-gua,{},,,21944,21944
,,354,,69A-grj,{},,,21464,21464
,,354,,69A-gud,{},,,22025,22025
,,354,,69A-gug,{},,,22078,22078
,,354,,69A-guh,{},,,22098,22098
,,354,,69A-guj,{},,,22126,22126
,,353,,69A-gmw,{},,,20758,20758
,,354,,69A-gum,{},,,22200,22200
,,356,,69A-gmz,{},,,20808,20808
,,356,,69A-gnb,{},,,20838,20838
,,354,,69A-gnn,{},,,20891,20891
,,354,,69A-ggu,{},,,20394,20394
,,354,,69A-gur,{},,,22242,22242
,,354,,69A-guu,{},,,22295,22295
,,353,,69A-gyc,{},,,22432,22432
,,354,,69A-hai,{},,,22520,22520
,,354,,69A-hak,{},,,22595,22595
,,354,,69A-hal,{},,,22627,22627
,,356,,69A-ham,{},,,22683,22683
,,354,,69A-har,{},,,22750,22750
,,357,,69A-hat,{},,,22798,22798
,,357,,69A-hau,{},,,22905,22905
,,353,,69A-hya,{},,,24873,24873
,,354,,69A-hay,{},,,23082,23082
,,356,,69A-heb,{},,,23231,23231
,,354,,69A-hin,{},,,23518,23518
,,354,,69A-hix,{},,,23665,23665
,,357,,69A-hma,{},,,23829,23829
,,357,,69A-hmo,{},,,23962,23962
,,354,,69A-ho,{},,,24147,24147
,,354,,69A-hop,{},,,24264,24264
,,354,,69A-hua,{},,,24429,24429
,,354,,69A-hlp,{},,,23754,23754
,,357,,69A-htc,{},,,24373,24373
,,356,,69A-hve,{},,,24820,24820
,,354,,69A-hui,{},,,24499,24499
,,354,,69A-hmi,{},,,23875,23875
,,354,,69A-hum,{},,,24547,24547
,,353,,69A-hnd,{},,,24105,24105
,,354,,69A-hun,{},,,24648,24648
,,354,,69A-hzb,{},,,24958,24958
,,354,,69A-hpd,{},,,24311,24311
,,356,,69A-hup,{},,,24752,24752
,,357,,69A-iaa,{},,,25055,25055
,,354,,69A-iat,{},,,25096,25096
,,357,,69A-iba,{},,,25152,25152
,,354,,69A-ice,{},,,25215,25215
,,353,,69A-idn,{},,,25265,25265
,,353,,69A-ifu,{},,,25359,25359
,,354,,69A-igb,{},,,25432,25432
,,354,,69A-ign,{},,,25533,25533
,,354,,69A-iha,{},,,25601,25601
,,354,,69A-ijo,{},,,25635,25635
,,354,,69A-ik,{},,,25703,25703
,,354,,69A-ika,{},,,25786,25786
,,353,,69A-ila,{},,,25858,25858
,,354,,69A-imo,{},,,25969,25969
,,354,,69A-ina,{},,,26039,26039
,,354,,69A-ind,{},,,26142,26142
,,354,,69A-igs,{},,,25574,25574
,,354,,69A-ing,{},,,26282,26282
,,354,,69A-inn,{},,,26342,26342
,,354,,69A-iqu,{},,,26387,26387
,,354,,69A-irx,{},,,26729,26729
,,357,,69A-irq,{},,,26597,26597
,,353,,69A-irr,{},,,26684,26684
,,356,,69A-iri,{},,,26471,26471
,,357,,69A-isa,{},,,26753,26753
,,354,,69A-ita,{},,,26833,26833
,,354,,69A-ite,{},,,26914,26914
,,356,,69A-ito,{},,,26964,26964
,,354,,69A-iwa,{},,,27009,27009
,,353,,69A-iwm,{},,,27037,27037
,,356,,69A-kwy,{},,,35834,35834
,,353,,69A-ixi,{},,,27066,27066
,,356,,69A-izi,{},,,27082,27082
,,353,,69A-jab,{},,,27123,27123
,,356,,69A-jak,{},,,27229,27229
,,354,,69A-jam,{},,,27311,27311
,,356,,69A-jms,{},,,27659,27659
,,354,,69A-jpn,{},,,27832,27832
,,354,,69A-jaq,{},,,27361,27361
,,354,,69A-jwr,{},,,28136,28136
,,354,,69A-jeb,{},,,27477,27477
,,357,,69A-jng,{},,,27709,27709
,,357,,69A-jin,{},,,27540,27540
,,354,,69A-jiv,{},,,27573,27573
,,357,,69A-juh,{},,,28001,28001
,,357,,69A-juk,{},,,28075,28075
,,357,,69A-jmo,{},,,27618,27618
,,356,,69A-kab,{},,,28196,28196
,,354,,69A-kac,{},,,28236,28236
,,353,,69A-kad,{},,,28275,28275
,,356,,69A-kgr,{},,,29714,29714
,,357,,69A-krr,{},,,34519,34519
,,354,,69A-klq,{},,,31452,31452
,,356,,69A-kls,{},,,31489,31489
,,354,,69A-kgu,{},,,29758,29758
,,354,,69A-kmk,{},,,31898,31898
,,354,,69A-kma,{},,,31701,31701
,,357,,69A-kmz,{},,,32201,32201
,,354,,69A-kms,{},,,32060,32060
,,353,,69A-kba,{},,,28755,28755
,,357,,69A-kam,{},,,28359,28359
,,354,,69A-kbo,{},,,28815,28815
,,356,,69A-kmr,{},,,32034,32034
,,356,,69A-kan,{},,,28396,28396
,,354,,69A-knk,{},,,32542,32542
,,354,,69A-kbu,{},,,28851,28851
,,354,,69A-knd,{},,,32359,32359
,,354,,69A-knb,{},,,32241,32241
,,354,,69A-knr,{},,,32801,32801
,,356,,69A-kpm,{},,,33821,33821
,,354,,69A-krc,{},,,33991,33991
,,354,,69A-krj,{},,,34196,34196
,,354,,69A-kar,{},,,28447,28447
,,354,,69A-jva,{},,,28115,28115
,,354,,69A-kkp,{},,,31113,31113
,,357,,69A-kbw,{},,,28862,28862
,,357,,69A-ksg,{},,,34809,34809
,,354,,69A-kmj,{},,,31853,31853
,,357,,69A-kaa,{},,,28147,28147
,,354,,69A-krk,{},,,34264,34264
,,353,,69A-ktc,{},,,34940,34940
,,356,,69A-ktm,{},,,35053,35053
,,354,,69A-kti,{},,,34979,34979
,,354,,69A-ktl,{},,,35020,35020
,,354,,69A-kyz,{},,,36216,36216
,,357,,69A-kyl,{},,,36058,36058
,,354,,69A-kay,{},,,28678,28678
,,353,,69A-kel,{},,,29113,29113
,,354,,69A-kem,{},,,29149,29149
,,354,,69A-ker,{},,,29251,29251
,,354,,69A-ksa,{},,,34655,34655
,,353,,69A-ket,{},,,29361,29361
,,354,,69A-kew,{},,,29483,29483
,,354,,69A-khl,{},,,30092,30092
,,354,,69A-khg,{},,,30021,30021
,,354,,69A-kha,{},,,29911,29911
,,354,,69A-kmh,{},,,31803,31803
,,354,,69A-kty,{},,,35101,35101
,,357,,69A-khr,{},,,30411,30411
,,357,,69A-khs,{},,,30490,30490
,,354,,69A-khi,{},,,30058,30058
,,357,,69A-khm,{},,,30172,30172
,,357,,69A-kmu,{},,,32131,32131
,,356,,69A-kik,{},,,30608,30608
,,353,,69A-klv,{},,,31564,31564
,,353,,69A-klw,{},,,31643,31643
,,357,,69A-kim,{},,,30672,30672
,,354,,69A-knn,{},,,32689,32689
,,353,,69A-kin,{},,,30703,30703
,,354,,69A-kio,{},,,30785,30785
,,354,,69A-kri,{},,,34165,34165
,,354,,69A-kgz,{},,,29828,29828
,,353,,69A-krb,{},,,33931,33931
,,357,,69A-kir,{},,,30859,30859
,,355,,69A-kis,{},,,30912,30912
,,354,,69A-kiw,{},,,30996,30996
,,354,,69A-klm,{},,,31406,31406
,,354,,69A-kob,{},,,33111,33111
,,354,,69A-koe,{},,,33199,33199
,,354,,69A-kmo,{},,,31962,31962
,,354,,69A-kta,{},,,34908,34908
,,354,,69A-kok,{},,,33280,33280
,,354,,69A-kol,{},,,33318,33318
,,354,,69A-kmb,{},,,31756,31756
,,357,,69A-xbi,{},,,73272,73272
,,354,,69A-kop,{},,,33488,33488
,,357,,69A-kom,{},,,33376,33376
,,356,,69A-kon,{},,,33425,33425
,,354,,69A-knw,{},,,32888,32888
,,354,,69A-kni,{},,,32490,32490
,,357,,69A-krn,{},,,34336,34336
,,354,,69A-kor,{},,,33562,33562
,,354,,69A-kku,{},,,31200,31200
,,354,,69A-kfe,{},,,29608,29608
,,354,,69A-krw,{},,,34565,34565
,,356,,69A-kry,{},,,34616,34616
,,357,,69A-kos,{},,,33665,33665
,,354,,69A-koy,{},,,33750,33750
,,357,,69A-kse,{},,,34720,34720
,,357,,69A-kch,{},,,28958,28958
,,354,,69A-krh,{},,,34134,34134
,,356,,69A-kre,{},,,34094,34094
,,356,,69A-kro,{},,,34427,34427
,,354,,69A-knc,{},,,32266,32266
,,354,,69A-kya,{},,,35967,35967
,,354,,69A-kmn,{},,,31934,31934
,,354,,69A-kum,{},,,35194,35194
,,354,,69A-knm,{},,,32628,32628
,,354,,69A-kmp,{},,,32005,32005
,,356,,69A-kuo,{},,,35267,35267
,,356,,69A-krd,{},,,34054,34054
,,354,,69A-kus,{},,,35323,35323
,,357,,69A-kut,{},,,35407,35407
,,354,,69A-thy,{},,,65020,65020
,,354,,69A-kuu,{},,,35477,35477
,,354,,69A-kuv,{},,,35493,35493
,,354,,69A-kwk,{},,,35628,35628
,,353,,69A-kwn,{},,,35659,35659
,,354,,69A-kwz,{},,,35870,35870
,,354,,69A-kwo,{},,,35705,35705
,,354,,69A-kwt,{},,,35800,35800
,,354,,69A-kyk,{},,,36007,36007
,,354,,69A-kyq,{},,,36163,36163
,,356,,69A-laa,{},,,36301,36301
,,354,,69A-lac,{},,,36358,36358
,,354,,69A-lad,{},,,36420,36420
,,353,,69A-lag,{},,,36486,36486
,,357,,69A-lai,{},,,36619,36619
,,354,,69A-lkt,{},,,38410,38410
,,357,,69A-lal,{},,,36726,36726
,,357,,69A-lmh,{},,,38594,38594
,,356,,69A-lmg,{},,,38550,38550
,,354,,69A-lmn,{},,,38648,38648
,,357,,69A-lmp,{},,,38690,38690
,"<div class=""example"">    <table border=""0"">            <tr>        <td>          <p style=""font-style:italic;"">àgíkò </p>        </td>        <td>          <p>‘I stop (something), perfective’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"">àgíkô </p>        </td>        <td>          <p>‘I stop (something), habitual’ </p>        </td>      </tr>      <tr>        <td>          <p style=""font-style:italic;"">ágìkkò </p>        </td>        <td>          <p>‘I stop (something), progressive’ </p>        </td>      </tr>    </table>  </div>  ",355,,69A-lan,{},,,36837,36837
,,357,,69A-lao,{},,,36922,36922
,,356,,69A-lar,{},,,36969,36969
,,356,,69A-lat,{},,,37044,37044
,,354,,69A-lav,{},,,37179,37179
,,356,,69A-leg,{},,,37462,37462
,,354,,69A-lec,{},,,37446,37446
,,356,,69A-lel,{},,,37498,37498
,,353,,69A-llm,{},,,38507,38507
,,353,,69A-len,{},,,37565,37565
,,354,,69A-ldu,{},,,37382,37382
,,354,,69A-lng,{},,,38801,38801
,,354,,69A-lep,{},,,37641,37641
,,353,,69A-les,{},,,37697,37697
,,353,,69A-lew,{},,,37754,37754
,,354,,69A-lez,{},,,37858,37858
,,354,,69A-lho,{},,,38038,38038
,,354,,69A-lim,{},,,38125,38125
,,356,,69A-lml,{},,,38628,38628
,,355,,69A-lnd,{},,,38754,38754
,,354,,69A-lit,{},,,38283,38283
,,356,,69A-ldo,{},,,37353,37353
,,357,,69A-lgu,{},,,38006,38006
,,357,,69A-lon,{},,,38837,38837
,,354,,69A-lot,{},,,38881,38881
,,357,,69A-lou,{},,,38911,38911
,,353,,69A-lda,{},,,37323,37323
,,353,,69A-lug,{},,,39056,39056
,,354,,69A-lui,{},,,39122,39122
,,356,,69A-lbu,{},,,37270,37270
,,354,,69A-lun,{},,,39161,39161
,,353,,69A-luo,{},,,39198,39198
,,353,,69A-kkv,{},,,31242,31242
,,353,,69A-luv,{},,,39316,39316
,,353,,69A-ma,{},,,39392,39392
,,356,,69A-maa,{},,,39442,39442
,,354,,69A-mab,{},,,39516,39516
,,354,,69A-mcd,{},,,41309,41309
,,354,,69A-mac,{},,,39588,39588
,,355,,69A-mad,{},,,39656,39656
,,354,,69A-mdm,{},,,41592,41592
,,357,,69A-mae,{},,,39705,39705
,,354,,69A-mag,{},,,39734,39734
,,354,,69A-mgi,{},,,42218,42218
,,354,,69A-mne,{},,,43864,43864
,,354,,69A-mpr,{},,,44801,44801
,,354,,69A-mrs,{},,,45351,45351
,,353,,69A-msn,{},,,45759,45759
,,354,,69A-mak,{},,,39886,39886
,,357,,69A-mkj,{},,,42977,42977
,,353,,69A-mkl,{},,,43005,43005
,,353,,69A-mua,{},,,46069,46069
,,353,,69A-mal,{},,,40007,40007
,,357,,69A-mlk,{},,,43266,43266
,,353,,69A-mam,{},,,40101,40101
,,356,,69A-mmn,{},,,43483,43483
,,354,,69A-mmi,{},,,43475,43475
,,357,,69A-mmv,{},,,43533,43533
,,354,,69A-mnm,{},,,43971,43971
,,354,,69A-mnc,{},,,43647,43647
,,354,,69A-mdn,{},,,41616,41616
,,354,,69A-mnd,{},,,43745,43745
,,354,,69A-mkg,{},,,42897,42897
,,354,,69A-mem,{},,,42032,42032
,,356,,69A-myi,{},,,47080,47080
,,354,,69A-mbt,{},,,41209,41209
,,357,,69A-mng,{},,,43913,43913
,,354,,69A-mgg,{},,,42177,42177
,,353,,69A-mwb,{},,,46521,46521
,,354,,69A-mns,{},,,44065,44065
,,357,,69A-mao,{},,,40250,40250
,,354,,69A-map,{},,,40392,40392
,,354,,69A-mra,{},,,44904,44904
,,357,,69A-mku,{},,,43072,43072
,,354,,69A-mhi,{},,,42357,42357
,,354,,69A-mny,{},,,44151,44151
,,356,,69A-mrg,{},,,45046,45046
,,354,,69A-mar,{},,,40533,40533
,,354,,69A-mme,{},,,43451,43451
,,353,,69A-mrd,{},,,44970,44970
,,354,,69A-mrr,{},,,45330,45330
,,354,,69A-mrh,{},,,45092,45092
,,354,,69A-mrt,{},,,45431,45431
,,355,,69A-mas,{},,,40602,40602
,,356,,69A-msk,{},,,45652,45652
,,354,,69A-msl,{},,,45690,45690
,,354,,69A-mts,{},,,45991,45991
,,357,,69A-mdl,{},,,41565,41565
,,354,,69A-mtk,{},,,45954,45954
,,353,,69A-mtb,{},,,45920,45920
,,357,,69A-mka,{},,,42819,42819
,,354,,69A-mau,{},,,40694,40694
,,357,,69A-may,{},,,40894,40894
,,355,,69A-myg,{},,,46991,46991
,,353,,69A-mzh,{},,,47302,47302
,,353,,69A-mba,{},,,41002,41002
,,357,,69A-mbr,{},,,41175,41175
,,354,,69A-mdo,{},,,41654,41654
,,356,,69A-mbl,{},,,41101,41101
,,354,,69A-mee,{},,,41787,41787
,,354,,69A-mhk,{},,,42409,42409
,,356,,69A-meh,{},,,41823,41823
,,354,,69A-mei,{},,,41928,41928
,,357,,69A-mek,{},,,42001,42001
,,354,,69A-mde,{},,,41478,41478
,,353,,69A-men,{},,,42046,42046
,,356,,69A-mer,{},,,42081,42081
,,356,,69A-mea,{},,,41746,41746
,,354,,69A-mpt,{},,,44824,44824
,,357,,69A-mie,{},,,42470,42470
,,354,,69A-mij,{},,,42520,42520
,,354,,69A-mkr,{},,,43030,43030
,,356,,69A-mki,{},,,42950,42950
