confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,371,,73A-abz,{},,,476,476
,,371,,73A-abk,{},,,228,228
,,372,,73A-aco,{},,,764,764
,,371,,73A-adt,{},,,948,948
,,371,,73A-agl,{},,,1334,1334
,,372,,73A-ain,{},,,1529,1529
,,372,,73A-awk,{},,,5145,5145
,,372,,73A-ala,{},,,1871,1871
,,371,,73A-alb,{},,,1974,1974
,,372,,73A-aso,{},,,4674,4674
,,372,,73A-alu,{},,,2191,2191
,,372,,73A-ame,{},,,2459,2459
,,372,,73A-apl,{},,,3665,3665
,,372,,73A-apu,{},,,3807,3807
,,372,,73A-aeg,{},,,1100,1100
,,372,,73A-amr,{},,,2903,2903
,,372,,73A-ana,{},,,3111,3111
,,372,,73A-arp,{},,,4397,4397
,,371,,73A-arc,{},,,4010,4010
,,372,,73A-arm,{},,,4222,4222
,,372,,73A-asm,{},,,4611,4611
,,371,,73A-ava,{},,,5014,5014
,,372,,73A-awp,{},,,5227,5227
,,371,,73A-aym,{},,,5435,5435
,,371,,73A-aze,{},,,5545,5545
,,372,,73A-bag,{},,,5874,5874
,,371,,73A-bgv,{},,,7178,7178
,,372,,73A-bam,{},,,6109,6109
,,372,,73A-brs,{},,,9356,9356
,,372,,73A-bsk,{},,,9529,9529
,,372,,73A-bsq,{},,,9633,9633
,,372,,73A-bkr,{},,,7670,7670
,,372,,73A-baw,{},,,6338,6338
,,372,,73A-bem,{},,,6858,6858
,,372,,73A-bma,{},,,8095,8095
,,371,,73A-bez,{},,,6997,6997
,,372,,73A-bir,{},,,7467,7467
,,372,,73A-brh,{},,,8874,8874
,,372,,73A-bul,{},,,10011,10011
,,371,,73A-but,{},,,10295,10295
,,372,,73A-brm,{},,,9085,9085
,,372,,73A-bur,{},,,10175,10175
,,372,,73A-cah,{},,,10627,10627
,,372,,73A-cak,{},,,10733,10733
,,372,,73A-car,{},,,10892,10892
,,372,,73A-csh,{},,,14063,14063
,,372,,73A-ceb,{},,,11437,11437
,,372,,73A-cha,{},,,11582,11582
,,371,,73A-chc,{},,,11685,11685
,,371,,73A-cle,{},,,12740,12740
,,372,,73A-chr,{},,,12263,12263
,,372,,73A-chk,{},,,12017,12017
,,372,,73A-chv,{},,,12399,12399
,,372,,73A-cmn,{},,,12974,12974
,,372,,73A-coo,{},,,13531,13531
,,372,,73A-cre,{},,,13881,13881
,,372,,73A-dbd,{},,,14937,14937
,,372,,73A-dgr,{},,,15292,15292
,,372,,73A-dni,{},,,16306,16306
,,372,,73A-dsh,{},,,16729,16729
,,371,,73A-drg,{},,,16658,16658
,,372,,73A-dio,{},,,15735,15735
,,372,,73A-dre,{},,,16582,16582
,,371,,73A-dmi,{},,,16174,16174
,,372,,73A-eng,{},,,17626,17626
,,372,,73A-epe,{},,,17810,17810
,,372,,73A-est,{},,,18039,18039
,,372,,73A-evn,{},,,18288,18288
,,371,,73A-eve,{},,,18185,18185
,,372,,73A-ewe,{},,,18376,18376
,,372,,73A-fij,{},,,18639,18639
,,372,,73A-fin,{},,,18787,18787
,,372,,73A-fre,{},,,19056,19056
,,372,,73A-fur,{},,,19318,19318
,,372,,73A-gar,{},,,19802,19802
,,372,,73A-gbk,{},,,19962,19962
,,371,,73A-geo,{},,,20154,20154
,,372,,73A-ger,{},,,20303,20303
,,371,,73A-god,{},,,20985,20985
,,372,,73A-goo,{},,,21214,21214
,,372,,73A-grb,{},,,21337,21337
,,372,,73A-grk,{},,,21562,21562
,,372,,73A-grw,{},,,21788,21788
,,371,,73A-gua,{},,,21948,21948
,,372,,73A-guj,{},,,22128,22128
,,372,,73A-gum,{},,,22204,22204
,,372,,73A-gwa,{},,,22364,22364
