confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk
,,120,,22A-mxc,{},,,46659,46659
,,121,,22A-mun,{},,,46234,46234
,,118,,22A-nah,{},,,47428,47428
,,121,,22A-kho,{},,,30270,30270
,,122,,22A-nmb,{},,,50480,50480
,,120,,22A-nan,{},,,47655,47655
,,119,,22A-ntu,{},,,51232,51232
,,120,,22A-ngi,{},,,49099,49099
,,121,,22A-nca,{},,,48210,48210
,,120,,22A-nsg,{},,,50982,50982
,,122,,22A-niv,{},,,50059,50059
,,122,,22A-ond,{},,,52411,52411
,,121,,22A-orh,{},,,52721,52721
,,122,,22A-otm,{},,,53104,53104
,,120,,22A-pai,{},,,53412,53412
,,120,,22A-prs,{},,,55543,55543
,,120,,22A-pip,{},,,54158,54158
,,122,,22A-prh,{},,,55375,55375
,,120,,22A-pso,{},,,55862,55862
,,122,,22A-qim,{},,,56477,56477
,,119,,22A-ram,{},,,56770,56770
,,122,,22A-rap,{},,,56918,56918
,,120,,22A-rus,{},,,57910,57910
,,118,,22A-san,{},,,58399,58399
,,120,,22A-snm,{},,,60905,60905
,,121,,22A-shk,{},,,59385,59385
,,122,,22A-sla,{},,,60238,60238
,,120,,22A-spa,{},,,61475,61475
,,122,,22A-squ,{},,,61651,61651
,,119,,22A-sup,{},,,62465,62465
,,120,,22A-swa,{},,,62704,62704
,,119,,22A-tag,{},,,63207,63207
,,119,,22A-tha,{},,,64763,64763
,,120,,22A-tib,{},,,65080,65080
,,120,,22A-tiw,{},,,65498,65498
,,122,,22A-tru,{},,,67444,67444
,,121,,22A-tuk,{},,,68244,68244
,,121,,22A-tur,{},,,68537,68537
,,118,,22A-vie,{},,,70498,70498
,,120,,22A-wra,{},,,72535,72535
,,120,,22A-war,{},,,71109,71109
,,119,,22A-wch,{},,,71435,71435
,,124,,22A-wic,{},,,71746,71746
,,123,,22A-yag,{},,,73436,73436
,,120,,22A-yaq,{},,,73737,73737
,,121,,22A-yor,{},,,74921,74921
,,121,,22A-yur,{},,,75433,75433
,,121,,22A-zqc,{},,,76046,76046
,,120,,22A-zul,{},,,76215,76215
